,observed_value,prediction,classifier,name_short,matrix,polarity,fold,iter_index
9803,False,True,MLP,Pantothenic acid,NEDC,negative,7,2
9804,False,False,MLP,Phenylalanine,NEDC,negative,7,2
9805,False,True,MLP,Phosphocreatine,NEDC,negative,7,2
9806,False,False,MLP,Phosphoenolpyruvic acid,NEDC,negative,7,2
9807,False,True,MLP,Phylloquinone,NEDC,negative,7,2
9808,False,True,MLP,Proline,NEDC,negative,7,2
9809,False,False,MLP,Propionylcarnitine,NEDC,negative,7,2
9810,False,True,MLP,Putrescine,NEDC,negative,7,2
9811,False,False,MLP,Pyridoxine,NEDC,negative,7,2
9812,False,False,MLP,Pyruvic acid,NEDC,negative,7,2
9813,False,False,MLP,Quinolinic acid,NEDC,negative,7,2
9814,True,True,MLP,Serine,NEDC,negative,8,2
9815,True,False,MLP,Succinic acid,NEDC,negative,8,2
9816,True,False,MLP,Sulfo GalCer 18:0(2S-OH),NEDC,negative,8,2
9817,True,True,MLP,Taurocholic acid,NEDC,negative,8,2
9818,False,True,MLP,Retinoic acid,NEDC,negative,8,2
9819,False,True,MLP,Ribulose,NEDC,negative,8,2
9820,False,True,MLP,Ribulose 5-phosphate,NEDC,negative,8,2
9821,False,False,MLP,S-Adenosylmethionine,NEDC,negative,8,2
9822,False,True,MLP,Serotonin,NEDC,negative,8,2
9823,False,True,MLP,Spermidine,NEDC,negative,8,2
9824,False,True,MLP,TG 15:0-18:1-15:0,NEDC,negative,8,2
9825,False,False,MLP,Taurine,NEDC,negative,8,2
9826,False,False,MLP,Tetrahydrofolic acid,NEDC,negative,8,2
9827,False,False,MLP,Thiamine,NEDC,negative,8,2
9828,False,False,MLP,Tryptophan,NEDC,negative,8,2
9829,False,True,MLP,Tyrosine,NEDC,negative,8,2
9830,True,False,MLP,Thymine,NEDC,negative,9,2
9831,True,True,MLP,Uracil,NEDC,negative,9,2
9832,True,False,MLP,Ureidosuccinic acid,NEDC,negative,9,2
9833,True,True,MLP,Xanthine,NEDC,negative,9,2
9834,False,True,MLP,Uric acid,NEDC,negative,9,2
9835,False,True,MLP,Uridine,NEDC,negative,9,2
9836,False,True,MLP,Uridine diphosphate,NEDC,negative,9,2
9837,False,True,MLP,Uridine diphosphate glucose,NEDC,negative,9,2
9838,False,True,MLP,Uridine diphosphate glucuronic acid,NEDC,negative,9,2
9839,False,True,MLP,Uridine diphosphate-N-acetylglucosamine,NEDC,negative,9,2
9840,False,True,MLP,Urocanic acid,NEDC,negative,9,2
9841,False,True,MLP,Valine,NEDC,negative,9,2
9842,False,True,MLP,alpha-tocopherol,NEDC,negative,9,2
9843,False,False,MLP,cis-Aconitic acid,NEDC,negative,9,2
9844,False,False,MLP,gamma-Aminobutyric acid,NEDC,negative,9,2
9845,False,True,MLP,myo-Inositol,NEDC,negative,9,2
9846,True,True,MLP,3-Hydroxymethylglutaric acid,NEDC,positive,0,2
9847,True,True,MLP,Acetylcarnitine,NEDC,positive,0,2
9848,True,False,MLP,Acetylcholine,NEDC,positive,0,2
9849,True,False,MLP,Agmatine,NEDC,positive,0,2
9850,True,True,MLP,Arginine,NEDC,positive,0,2
9851,True,True,MLP,Argininosuccinic acid,NEDC,positive,0,2
9852,False,True,MLP,2-Oxoglutaric acid,NEDC,positive,0,2
9853,False,True,MLP,3-Hydroxyanthranilic acid,NEDC,positive,0,2
9854,False,True,MLP,3-Phosphoglyceric acid,NEDC,positive,0,2
9855,False,True,MLP,"4,5-Dihydroorotic acid",NEDC,positive,0,2
9856,False,False,MLP,4-Hydroxyproline,NEDC,positive,0,2
9857,False,False,MLP,5-Hydroxyindoleacetic acid,NEDC,positive,0,2
9858,False,True,MLP,6-Phosphogluconic acid,NEDC,positive,0,2
9859,False,False,MLP,Acetoacetic acid,NEDC,positive,0,2
9860,False,True,MLP,Acetyl-CoA,NEDC,positive,0,2
9861,False,True,MLP,Adenine,NEDC,positive,0,2
9862,False,True,MLP,Adenosine diphosphate,NEDC,positive,0,2
9863,False,True,MLP,Adenosine monophosphate,NEDC,positive,0,2
9864,True,True,MLP,Asparagine,NEDC,positive,1,2
9865,True,False,MLP,CAR 16:0,NEDC,positive,1,2
9866,True,False,MLP,Carnitine,NEDC,positive,1,2
9867,True,True,MLP,Cer d8:1/22:0 Cer,NEDC,positive,1,2
9868,True,True,MLP,Cholecalciferol,NEDC,positive,1,2
9869,False,True,MLP,Ascorbic acid,NEDC,positive,1,2
9870,False,False,MLP,Aspartic acid,NEDC,positive,1,2
9871,False,True,MLP,Biotin,NEDC,positive,1,2
9872,False,False,MLP,Butyric acid,NEDC,positive,1,2
9873,False,False,MLP,Cardiolipin 18:1,NEDC,positive,1,2
9874,False,True,MLP,Carnosine,NEDC,positive,1,2
9875,False,True,MLP,Cholesterol,NEDC,positive,1,2
9876,False,False,MLP,Cholesteryl acetate,NEDC,positive,1,2
9877,False,True,MLP,Cholesteryl ester 17:0,NEDC,positive,1,2
9878,False,True,MLP,Citric acid,NEDC,positive,1,2
9879,False,True,MLP,Citrulline,NEDC,positive,1,2
9880,False,True,MLP,Coenzyme A,NEDC,positive,1,2
9881,True,True,MLP,Cholic acid,NEDC,positive,2,2
9882,True,True,MLP,Choline,NEDC,positive,2,2
9883,True,True,MLP,Creatinine,NEDC,positive,2,2
9884,True,True,MLP,Cysteine,NEDC,positive,2,2
9885,True,True,MLP,Cytidine,NEDC,positive,2,2
9886,False,True,MLP,Creatine,NEDC,positive,2,2
9887,False,True,MLP,Cyclic adenosine monophosphate,NEDC,positive,2,2
9888,False,True,MLP,Cystine,NEDC,positive,2,2
9889,False,True,MLP,Cytidine monophosphate,NEDC,positive,2,2
9890,False,True,MLP,DG 18:0-22:6,NEDC,positive,2,2
9891,False,True,MLP,Dihydroxyacetone,NEDC,positive,2,2
9892,False,True,MLP,Dihydroxyacetone phosphate,NEDC,positive,2,2
9893,False,True,MLP,Dopamine,NEDC,positive,2,2
9894,False,True,MLP,Epinephrine,NEDC,positive,2,2
9895,False,True,MLP,Estradiol,NEDC,positive,2,2
9896,False,True,MLP,Flavin adenine dinucleotide,NEDC,positive,2,2
9897,False,True,MLP,Flavin mononucleotide,NEDC,positive,2,2
9898,True,True,MLP,Cytosine,NEDC,positive,3,2
9899,True,False,MLP,GM3 Ganglioside 18:0,NEDC,positive,3,2
9900,True,False,MLP,GlcCer d18:1/18:0,NEDC,positive,3,2
9901,True,False,MLP,Glucosyl cholesterol,NEDC,positive,3,2
9902,True,False,MLP,Glycerophosphocholine,NEDC,positive,3,2
9903,False,True,MLP,Folic acid,NEDC,positive,3,2
9904,False,False,MLP,"Fructose 1,6-bisphosphate",NEDC,positive,3,2
9905,False,False,MLP,Fumaric acid,NEDC,positive,3,2
9906,False,False,MLP,Gluconic acid,NEDC,positive,3,2
9907,False,False,MLP,Glucosamine,NEDC,positive,3,2
9908,False,False,MLP,Glucosamine 6-phosphate,NEDC,positive,3,2
9909,False,True,MLP,Glucose,NEDC,positive,3,2
9910,False,False,MLP,Glucose 6-phosphate,NEDC,positive,3,2
9911,False,False,MLP,Glutamic acid,NEDC,positive,3,2
9912,False,False,MLP,Glutamine,NEDC,positive,3,2
9913,False,False,MLP,Glutathione,NEDC,positive,3,2
9914,False,False,MLP,Glycerol 3-phosphate,NEDC,positive,3,2
9915,True,False,MLP,Histamine,NEDC,positive,4,2
9916,True,True,MLP,Kynurenine,NEDC,positive,4,2
9917,True,False,MLP,Lyso PA 18:1,NEDC,positive,4,2
9918,True,False,MLP,Lyso PC 15:0,NEDC,positive,4,2
9919,True,False,MLP,Lyso PE 18:0,NEDC,positive,4,2
9920,False,False,MLP,Glycine,NEDC,positive,4,2
9921,False,False,MLP,Guanine,NEDC,positive,4,2
9922,False,False,MLP,Histidine,NEDC,positive,4,2
9923,False,False,MLP,Homocysteine,NEDC,positive,4,2
9924,False,False,MLP,Hypoxanthine,NEDC,positive,4,2
9925,False,False,MLP,Kynurenic acid,NEDC,positive,4,2
9926,False,False,MLP,L-Dopa,NEDC,positive,4,2
9927,False,False,MLP,Lactic acid,NEDC,positive,4,2
9928,False,False,MLP,MG 18:1,NEDC,positive,4,2
9929,False,True,MLP,Malic acid,NEDC,positive,4,2
9930,False,False,MLP,Malonic acid,NEDC,positive,4,2
9931,True,False,MLP,Lyso PG 16:0,NEDC,positive,5,2
9932,True,False,MLP,Lyso PI 17:1,NEDC,positive,5,2
9933,True,False,MLP,Lyso PS 17:1,NEDC,positive,5,2
9934,True,False,MLP,Melatonin,NEDC,positive,5,2
9935,True,False,MLP,N-Acetylaspartylglutamic acid,NEDC,positive,5,2
9936,False,False,MLP,Methionine,NEDC,positive,5,2
9937,False,False,MLP,Mevalonic acid,NEDC,positive,5,2
9938,False,False,MLP,Myo-inositol 1-phosphate,NEDC,positive,5,2
9939,False,False,MLP,N-Acetylaspartic acid,NEDC,positive,5,2
9940,False,False,MLP,N-Acetylgalactosamine 6-phosphate,NEDC,positive,5,2
9941,False,False,MLP,Niacinamide,NEDC,positive,5,2
9942,False,False,MLP,Nicotinamide adenine dinucleotide (NAD),NEDC,positive,5,2
9943,False,False,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",NEDC,positive,5,2
9944,False,False,MLP,Nicotinamide riboside,NEDC,positive,5,2
9945,False,False,MLP,Nicotinamide ribotide,NEDC,positive,5,2
9946,False,False,MLP,Nicotinic acid,NEDC,positive,5,2
9947,True,False,MLP,N-Acetylglucosamine,NEDC,positive,6,2
9948,True,False,MLP,"N6,N6,N6-Trimethyllysine",NEDC,positive,6,2
9949,True,True,MLP,Ornithine,NEDC,positive,6,2
9950,True,False,MLP,Oxidized glutathione,NEDC,positive,6,2
9951,True,False,MLP,PA 16:0-18:1,NEDC,positive,6,2
9952,False,True,MLP,Orotic acid,NEDC,positive,6,2
9953,False,False,MLP,Oxalacetic acid,NEDC,positive,6,2
9954,False,False,MLP,PI 16:0-18:1,NEDC,positive,6,2
9955,False,True,MLP,PI(5)P 18:1,NEDC,positive,6,2
9956,False,True,MLP,Palmitic acid,NEDC,positive,6,2
9957,False,True,MLP,Pantothenic acid,NEDC,positive,6,2
9958,False,True,MLP,Phenylalanine,NEDC,positive,6,2
9959,False,True,MLP,Phosphocreatine,NEDC,positive,6,2
9960,False,False,MLP,Phosphoenolpyruvic acid,NEDC,positive,6,2
9961,False,True,MLP,Phylloquinone,NEDC,positive,6,2
9962,False,True,MLP,Proline,NEDC,positive,6,2
9963,True,True,MLP,PC (O) C16-18:1,NEDC,positive,7,2
9964,True,True,MLP,PC 15:0-18:1,NEDC,positive,7,2
9965,True,False,MLP,PE 18:0-20:4,NEDC,positive,7,2
9966,True,True,MLP,PG 16:0-18:1,NEDC,positive,7,2
9967,True,True,MLP,PS (POPS) 16:0-18:1,NEDC,positive,7,2
9968,False,False,MLP,Putrescine,NEDC,positive,7,2
9969,False,True,MLP,Pyridoxine,NEDC,positive,7,2
9970,False,True,MLP,Pyruvic acid,NEDC,positive,7,2
9971,False,True,MLP,Quinolinic acid,NEDC,positive,7,2
9972,False,True,MLP,Retinoic acid,NEDC,positive,7,2
9973,False,True,MLP,Ribulose,NEDC,positive,7,2
9974,False,True,MLP,Ribulose 5-phosphate,NEDC,positive,7,2
9975,False,True,MLP,S-Adenosylmethionine,NEDC,positive,7,2
9976,False,True,MLP,Serine,NEDC,positive,7,2
9977,False,False,MLP,Serotonin,NEDC,positive,7,2
9978,False,False,MLP,Succinic acid,NEDC,positive,7,2
9979,True,False,MLP,Palmitoyl-CoA,NEDC,positive,8,2
9980,True,True,MLP,Pantetheine,NEDC,positive,8,2
9981,True,False,MLP,Propionylcarnitine,NEDC,positive,8,2
9982,True,False,MLP,Prostaglandin E1,NEDC,positive,8,2
9983,True,False,MLP,Riboflavin,NEDC,positive,8,2
9984,False,False,MLP,Sulfo GalCer 18:0(2S-OH),NEDC,positive,8,2
9985,False,True,MLP,Taurine,NEDC,positive,8,2
9986,False,True,MLP,Taurocholic acid,NEDC,positive,8,2
9987,False,False,MLP,Tetrahydrofolic acid,NEDC,positive,8,2
9988,False,True,MLP,Thiamine,NEDC,positive,8,2
9989,False,True,MLP,Thymine,NEDC,positive,8,2
9990,False,True,MLP,Tryptophan,NEDC,positive,8,2
9991,False,True,MLP,Tyrosine,NEDC,positive,8,2
9992,False,False,MLP,Uracil,NEDC,positive,8,2
9993,False,True,MLP,Ureidosuccinic acid,NEDC,positive,8,2
9994,False,True,MLP,Uric acid,NEDC,positive,8,2
9995,True,True,MLP,S-Adenosylhomocysteine,NEDC,positive,9,2
9996,True,False,MLP,SM d18:1-16:0,NEDC,positive,9,2
9997,True,False,MLP,Spermidine,NEDC,positive,9,2
9998,True,True,MLP,TG 15:0-18:1-15:0,NEDC,positive,9,2
9999,True,False,MLP,alpha-tocopherol,NEDC,positive,9,2
10000,False,False,MLP,Uridine,NEDC,positive,9,2
10001,False,True,MLP,Uridine diphosphate,NEDC,positive,9,2
10002,False,False,MLP,Uridine diphosphate glucose,NEDC,positive,9,2
10003,False,True,MLP,Uridine diphosphate glucuronic acid,NEDC,positive,9,2
10004,False,False,MLP,Uridine diphosphate-N-acetylglucosamine,NEDC,positive,9,2
10005,False,True,MLP,Urocanic acid,NEDC,positive,9,2
10006,False,True,MLP,Valine,NEDC,positive,9,2
10007,False,False,MLP,Xanthine,NEDC,positive,9,2
10008,False,True,MLP,cis-Aconitic acid,NEDC,positive,9,2
10009,False,True,MLP,gamma-Aminobutyric acid,NEDC,positive,9,2
10010,False,False,MLP,myo-Inositol,NEDC,positive,9,2
10011,True,True,MLP,2-Oxoglutaric acid,NOR,negative,0,2
10012,True,False,MLP,3-Phosphoglyceric acid,NOR,negative,0,2
10013,True,False,MLP,"4,5-Dihydroorotic acid",NOR,negative,0,2
10014,True,False,MLP,4-Hydroxyproline,NOR,negative,0,2
10015,True,False,MLP,6-Phosphogluconic acid,NOR,negative,0,2
10016,True,False,MLP,Acetyl-CoA,NOR,negative,0,2
10017,True,False,MLP,Adenine,NOR,negative,0,2
10018,True,False,MLP,Adenosine diphosphate,NOR,negative,0,2
10019,True,True,MLP,Adenosine monophosphate,NOR,negative,0,2
10020,True,False,MLP,Arginine,NOR,negative,0,2
10021,True,True,MLP,Argininosuccinic acid,NOR,negative,0,2
10022,True,True,MLP,Ascorbic acid,NOR,negative,0,2
10023,False,True,MLP,3-Hydroxyanthranilic acid,NOR,negative,0,2
10024,False,False,MLP,3-Hydroxymethylglutaric acid,NOR,negative,0,2
10025,False,False,MLP,5-Hydroxyindoleacetic acid,NOR,negative,0,2
10026,False,False,MLP,Acetoacetic acid,NOR,negative,0,2
10027,False,False,MLP,Acetylcarnitine,NOR,negative,0,2
10028,True,True,MLP,Asparagine,NOR,negative,1,2
10029,True,True,MLP,Aspartic acid,NOR,negative,1,2
10030,True,True,MLP,Biotin,NOR,negative,1,2
10031,True,True,MLP,Cardiolipin 18:1,NOR,negative,1,2
10032,True,True,MLP,Carnosine,NOR,negative,1,2
10033,True,True,MLP,Cer d8:1/22:0 Cer,NOR,negative,1,2
10034,True,True,MLP,Cholic acid,NOR,negative,1,2
10035,True,True,MLP,Citric acid,NOR,negative,1,2
10036,True,True,MLP,Citrulline,NOR,negative,1,2
10037,True,True,MLP,Coenzyme A,NOR,negative,1,2
10038,True,True,MLP,Creatine,NOR,negative,1,2
10039,True,True,MLP,Creatinine,NOR,negative,1,2
10040,False,True,MLP,Acetylcholine,NOR,negative,1,2
10041,False,True,MLP,Agmatine,NOR,negative,1,2
10042,False,True,MLP,Butyric acid,NOR,negative,1,2
10043,False,True,MLP,CAR 16:0,NOR,negative,1,2
10044,False,True,MLP,Carnitine,NOR,negative,1,2
10045,True,False,MLP,Cysteine,NOR,negative,2,2
10046,True,True,MLP,Cytidine,NOR,negative,2,2
10047,True,True,MLP,Cytidine monophosphate,NOR,negative,2,2
10048,True,True,MLP,Dihydroxyacetone phosphate,NOR,negative,2,2
10049,True,True,MLP,Dopamine,NOR,negative,2,2
10050,True,False,MLP,Epinephrine,NOR,negative,2,2
10051,True,True,MLP,Flavin adenine dinucleotide,NOR,negative,2,2
10052,True,False,MLP,Flavin mononucleotide,NOR,negative,2,2
10053,True,False,MLP,"Fructose 1,6-bisphosphate",NOR,negative,2,2
10054,True,True,MLP,Fumaric acid,NOR,negative,2,2
10055,True,True,MLP,GM3 Ganglioside 18:0,NOR,negative,2,2
10056,True,False,MLP,GlcCer d18:1/18:0,NOR,negative,2,2
10057,False,True,MLP,Cholecalciferol,NOR,negative,2,2
10058,False,True,MLP,Cholesterol,NOR,negative,2,2
10059,False,False,MLP,Cholesteryl acetate,NOR,negative,2,2
10060,False,True,MLP,Choline,NOR,negative,2,2
10061,False,False,MLP,Cyclic adenosine monophosphate,NOR,negative,2,2
10062,True,False,MLP,Gluconic acid,NOR,negative,3,2
10063,True,True,MLP,Glucosamine 6-phosphate,NOR,negative,3,2
10064,True,True,MLP,Glucose,NOR,negative,3,2
10065,True,True,MLP,Glucose 6-phosphate,NOR,negative,3,2
10066,True,True,MLP,Glucosyl cholesterol,NOR,negative,3,2
10067,True,True,MLP,Glutamic acid,NOR,negative,3,2
10068,True,True,MLP,Glutamine,NOR,negative,3,2
10069,True,True,MLP,Glutathione,NOR,negative,3,2
10070,True,True,MLP,Glycerol 3-phosphate,NOR,negative,3,2
10071,True,True,MLP,Glycine,NOR,negative,3,2
10072,True,True,MLP,Guanine,NOR,negative,3,2
10073,True,True,MLP,Histamine,NOR,negative,3,2
10074,False,True,MLP,Cystine,NOR,negative,3,2
10075,False,True,MLP,Cytosine,NOR,negative,3,2
10076,False,True,MLP,DG 18:0-22:6,NOR,negative,3,2
10077,False,False,MLP,Dihydroxyacetone,NOR,negative,3,2
10078,False,True,MLP,Estradiol,NOR,negative,3,2
10079,True,True,MLP,Histidine,NOR,negative,4,2
10080,True,False,MLP,Homocysteine,NOR,negative,4,2
10081,True,True,MLP,Hypoxanthine,NOR,negative,4,2
10082,True,False,MLP,Kynurenine,NOR,negative,4,2
10083,True,True,MLP,L-Dopa,NOR,negative,4,2
10084,True,True,MLP,Lyso PC 15:0,NOR,negative,4,2
10085,True,False,MLP,Lyso PE 18:0,NOR,negative,4,2
10086,True,True,MLP,Lyso PI 17:1,NOR,negative,4,2
10087,True,False,MLP,Lyso PS 17:1,NOR,negative,4,2
10088,True,False,MLP,Malic acid,NOR,negative,4,2
10089,True,True,MLP,Malonic acid,NOR,negative,4,2
10090,True,False,MLP,Melatonin,NOR,negative,4,2
10091,False,True,MLP,Folic acid,NOR,negative,4,2
10092,False,False,MLP,Glycerophosphocholine,NOR,negative,4,2
10093,False,False,MLP,Kynurenic acid,NOR,negative,4,2
10094,False,True,MLP,Lactic acid,NOR,negative,4,2
10095,False,False,MLP,Lyso PA 18:1,NOR,negative,4,2
10096,True,False,MLP,Methionine,NOR,negative,5,2
10097,True,True,MLP,Mevalonic acid,NOR,negative,5,2
10098,True,False,MLP,Myo-inositol 1-phosphate,NOR,negative,5,2
10099,True,False,MLP,N-Acetylaspartic acid,NOR,negative,5,2
10100,True,False,MLP,N-Acetylaspartylglutamic acid,NOR,negative,5,2
10101,True,True,MLP,N-Acetylgalactosamine 6-phosphate,NOR,negative,5,2
10102,True,True,MLP,N-Acetylglucosamine,NOR,negative,5,2
10103,True,True,MLP,"N6,N6,N6-Trimethyllysine",NOR,negative,5,2
10104,True,True,MLP,Nicotinamide adenine dinucleotide (NAD),NOR,negative,5,2
10105,True,False,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",NOR,negative,5,2
10106,True,True,MLP,Ornithine,NOR,negative,5,2
10107,False,True,MLP,Lyso PG 16:0,NOR,negative,5,2
10108,False,True,MLP,MG 18:1,NOR,negative,5,2
10109,False,False,MLP,Niacinamide,NOR,negative,5,2
10110,False,False,MLP,Nicotinamide riboside,NOR,negative,5,2
10111,False,True,MLP,Nicotinamide ribotide,NOR,negative,5,2
10112,True,True,MLP,Orotic acid,NOR,negative,6,2
10113,True,True,MLP,Oxidized glutathione,NOR,negative,6,2
10114,True,True,MLP,PA 16:0-18:1,NOR,negative,6,2
10115,True,True,MLP,PC 15:0-18:1,NOR,negative,6,2
10116,True,False,MLP,PE 18:0-20:4,NOR,negative,6,2
10117,True,False,MLP,PG 16:0-18:1,NOR,negative,6,2
10118,True,True,MLP,PI 16:0-18:1,NOR,negative,6,2
10119,True,False,MLP,PI(5)P 18:1,NOR,negative,6,2
10120,True,False,MLP,PS (POPS) 16:0-18:1,NOR,negative,6,2
10121,True,False,MLP,Palmitoyl-CoA,NOR,negative,6,2
10122,True,True,MLP,Pantetheine,NOR,negative,6,2
10123,False,False,MLP,Nicotinic acid,NOR,negative,6,2
10124,False,True,MLP,Oxalacetic acid,NOR,negative,6,2
10125,False,False,MLP,PC (O) C16-18:1,NOR,negative,6,2
10126,False,False,MLP,Phosphocreatine,NOR,negative,6,2
10127,True,False,MLP,Pantothenic acid,NOR,negative,7,2
10128,True,False,MLP,Phenylalanine,NOR,negative,7,2
10129,True,True,MLP,Phosphoenolpyruvic acid,NOR,negative,7,2
10130,True,False,MLP,Proline,NOR,negative,7,2
10131,True,False,MLP,Prostaglandin E1,NOR,negative,7,2
10132,True,True,MLP,Pyridoxine,NOR,negative,7,2
10133,True,True,MLP,Quinolinic acid,NOR,negative,7,2
10134,True,False,MLP,Riboflavin,NOR,negative,7,2
10135,True,False,MLP,Ribulose,NOR,negative,7,2
10136,True,False,MLP,Ribulose 5-phosphate,NOR,negative,7,2
10137,True,False,MLP,SM d18:1-16:0,NOR,negative,7,2
10138,False,False,MLP,Phylloquinone,NOR,negative,7,2
10139,False,True,MLP,Propionylcarnitine,NOR,negative,7,2
10140,False,False,MLP,Putrescine,NOR,negative,7,2
10141,False,True,MLP,Pyruvic acid,NOR,negative,7,2
10142,True,True,MLP,Serine,NOR,negative,8,2
10143,True,False,MLP,Serotonin,NOR,negative,8,2
10144,True,False,MLP,Succinic acid,NOR,negative,8,2
10145,True,False,MLP,Sulfo GalCer 18:0(2S-OH),NOR,negative,8,2
10146,True,True,MLP,Taurine,NOR,negative,8,2
10147,True,True,MLP,Taurocholic acid,NOR,negative,8,2
10148,True,False,MLP,Tetrahydrofolic acid,NOR,negative,8,2
10149,True,True,MLP,Thymine,NOR,negative,8,2
10150,True,True,MLP,Tryptophan,NOR,negative,8,2
10151,True,False,MLP,Uracil,NOR,negative,8,2
10152,True,True,MLP,Ureidosuccinic acid,NOR,negative,8,2
10153,False,False,MLP,Retinoic acid,NOR,negative,8,2
10154,False,True,MLP,S-Adenosylhomocysteine,NOR,negative,8,2
10155,False,True,MLP,S-Adenosylmethionine,NOR,negative,8,2
10156,False,False,MLP,Spermidine,NOR,negative,8,2
10157,True,True,MLP,Uric acid,NOR,negative,9,2
10158,True,False,MLP,Uridine,NOR,negative,9,2
10159,True,True,MLP,Uridine diphosphate,NOR,negative,9,2
10160,True,False,MLP,Uridine diphosphate glucose,NOR,negative,9,2
10161,True,True,MLP,Uridine diphosphate glucuronic acid,NOR,negative,9,2
10162,True,False,MLP,Uridine diphosphate-N-acetylglucosamine,NOR,negative,9,2
10163,True,True,MLP,Urocanic acid,NOR,negative,9,2
10164,True,False,MLP,Xanthine,NOR,negative,9,2
10165,True,True,MLP,cis-Aconitic acid,NOR,negative,9,2
10166,True,True,MLP,gamma-Aminobutyric acid,NOR,negative,9,2
10167,True,False,MLP,myo-Inositol,NOR,negative,9,2
10168,False,True,MLP,Thiamine,NOR,negative,9,2
10169,False,True,MLP,Tyrosine,NOR,negative,9,2
10170,False,True,MLP,Valine,NOR,negative,9,2
10171,False,False,MLP,alpha-tocopherol,NOR,negative,9,2
10172,True,False,MLP,4-Hydroxyproline,NOR,positive,0,2
10173,True,False,MLP,5-Hydroxyindoleacetic acid,NOR,positive,0,2
10174,True,False,MLP,Acetyl-CoA,NOR,positive,0,2
10175,True,False,MLP,Acetylcarnitine,NOR,positive,0,2
10176,True,False,MLP,Acetylcholine,NOR,positive,0,2
10177,True,True,MLP,Adenosine diphosphate,NOR,positive,0,2
10178,True,True,MLP,Adenosine monophosphate,NOR,positive,0,2
10179,True,False,MLP,Agmatine,NOR,positive,0,2
10180,True,False,MLP,Arginine,NOR,positive,0,2
10181,True,True,MLP,Argininosuccinic acid,NOR,positive,0,2
10182,False,True,MLP,2-Oxoglutaric acid,NOR,positive,0,2
10183,False,True,MLP,3-Hydroxyanthranilic acid,NOR,positive,0,2
10184,False,True,MLP,3-Hydroxymethylglutaric acid,NOR,positive,0,2
10185,False,True,MLP,3-Phosphoglyceric acid,NOR,positive,0,2
10186,False,True,MLP,"4,5-Dihydroorotic acid",NOR,positive,0,2
10187,False,False,MLP,6-Phosphogluconic acid,NOR,positive,0,2
10188,False,False,MLP,Acetoacetic acid,NOR,positive,0,2
10189,True,False,MLP,Asparagine,NOR,positive,1,2
10190,True,True,MLP,CAR 16:0,NOR,positive,1,2
10191,True,True,MLP,Cardiolipin 18:1,NOR,positive,1,2
10192,True,False,MLP,Carnitine,NOR,positive,1,2
10193,True,False,MLP,Carnosine,NOR,positive,1,2
10194,True,False,MLP,Cer d8:1/22:0 Cer,NOR,positive,1,2
10195,True,False,MLP,Cholesteryl ester 17:0,NOR,positive,1,2
10196,True,False,MLP,Cholic acid,NOR,positive,1,2
10197,True,True,MLP,Choline,NOR,positive,1,2
10198,True,True,MLP,Citric acid,NOR,positive,1,2
10199,False,False,MLP,Adenine,NOR,positive,1,2
10200,False,True,MLP,Ascorbic acid,NOR,positive,1,2
10201,False,True,MLP,Aspartic acid,NOR,positive,1,2
10202,False,False,MLP,Biotin,NOR,positive,1,2
10203,False,True,MLP,Butyric acid,NOR,positive,1,2
10204,False,False,MLP,Cholecalciferol,NOR,positive,1,2
10205,False,False,MLP,Cholesterol,NOR,positive,1,2
10206,True,True,MLP,Citrulline,NOR,positive,2,2
10207,True,False,MLP,Creatine,NOR,positive,2,2
10208,True,False,MLP,Creatinine,NOR,positive,2,2
10209,True,False,MLP,Cyclic adenosine monophosphate,NOR,positive,2,2
10210,True,True,MLP,Cysteine,NOR,positive,2,2
