,observed_value,prediction,classifier,name_short,matrix,polarity,fold
6,True,True,Logistic_reg,Homocysteine,ClCCA,positive,4
7,True,False,Logistic_reg,Hypoxanthine,ClCCA,positive,4
8,True,True,Logistic_reg,Kynurenic acid,ClCCA,positive,4
9,True,True,Logistic_reg,Kynurenine,ClCCA,positive,4
10,True,True,Logistic_reg,L-Dopa,ClCCA,positive,4
11,True,True,Logistic_reg,Lyso PA 18:1,ClCCA,positive,4
12,True,False,Logistic_reg,Lyso PC 15:0,ClCCA,positive,4
13,True,False,Logistic_reg,Lyso PE 18:0,ClCCA,positive,4
14,True,True,Logistic_reg,Lyso PG 16:0,ClCCA,positive,4
15,False,False,Logistic_reg,Mevalonic acid,ClCCA,positive,4
16,False,False,Logistic_reg,Orotic acid,ClCCA,positive,4
17,True,False,SVC_poly,Glycerol 3-phosphate,ClCCA,positive,4
18,True,True,SVC_poly,Glycerophosphocholine,ClCCA,positive,4
19,True,False,SVC_poly,Glycine,ClCCA,positive,4
20,True,False,SVC_poly,Guanine,ClCCA,positive,4
21,True,True,SVC_poly,Histamine,ClCCA,positive,4
22,True,False,SVC_poly,Histidine,ClCCA,positive,4
23,True,False,SVC_poly,Homocysteine,ClCCA,positive,4
24,True,True,SVC_poly,Hypoxanthine,ClCCA,positive,4
25,True,False,SVC_poly,Kynurenic acid,ClCCA,positive,4
26,True,True,SVC_poly,Kynurenine,ClCCA,positive,4
27,True,True,SVC_poly,L-Dopa,ClCCA,positive,4
28,True,False,SVC_poly,Lyso PA 18:1,ClCCA,positive,4
29,True,False,SVC_poly,Lyso PC 15:0,ClCCA,positive,4
30,True,False,SVC_poly,Lyso PE 18:0,ClCCA,positive,4
31,True,True,SVC_poly,Lyso PG 16:0,ClCCA,positive,4
32,False,False,SVC_poly,Mevalonic acid,ClCCA,positive,4
33,False,False,SVC_poly,Orotic acid,ClCCA,positive,4
34,True,True,KNeighbors,Glycerol 3-phosphate,ClCCA,positive,4
35,True,True,KNeighbors,Glycerophosphocholine,ClCCA,positive,4
36,True,True,KNeighbors,Glycine,ClCCA,positive,4
37,True,False,KNeighbors,Guanine,ClCCA,positive,4
38,True,True,KNeighbors,Histamine,ClCCA,positive,4
39,True,False,KNeighbors,Histidine,ClCCA,positive,4
40,True,False,KNeighbors,Homocysteine,ClCCA,positive,4
41,True,True,KNeighbors,Hypoxanthine,ClCCA,positive,4
42,True,True,KNeighbors,Kynurenic acid,ClCCA,positive,4
43,True,True,KNeighbors,Kynurenine,ClCCA,positive,4
44,True,True,KNeighbors,L-Dopa,ClCCA,positive,4
45,True,True,KNeighbors,Lyso PA 18:1,ClCCA,positive,4
46,True,True,KNeighbors,Lyso PC 15:0,ClCCA,positive,4
47,True,False,KNeighbors,Lyso PE 18:0,ClCCA,positive,4
48,True,True,KNeighbors,Lyso PG 16:0,ClCCA,positive,4
49,False,True,KNeighbors,Mevalonic acid,ClCCA,positive,4
50,False,True,KNeighbors,Orotic acid,ClCCA,positive,4
51,True,False,DecisionTree,Glycerol 3-phosphate,ClCCA,positive,4
52,True,True,DecisionTree,Glycerophosphocholine,ClCCA,positive,4
53,True,True,DecisionTree,Glycine,ClCCA,positive,4
54,True,True,DecisionTree,Guanine,ClCCA,positive,4
55,True,True,DecisionTree,Histamine,ClCCA,positive,4
56,True,True,DecisionTree,Histidine,ClCCA,positive,4
57,True,True,DecisionTree,Homocysteine,ClCCA,positive,4
58,True,True,DecisionTree,Hypoxanthine,ClCCA,positive,4
59,True,True,DecisionTree,Kynurenic acid,ClCCA,positive,4
60,True,True,DecisionTree,Kynurenine,ClCCA,positive,4
61,True,True,DecisionTree,L-Dopa,ClCCA,positive,4
62,True,True,DecisionTree,Lyso PA 18:1,ClCCA,positive,4
63,True,True,DecisionTree,Lyso PC 15:0,ClCCA,positive,4
64,True,True,DecisionTree,Lyso PE 18:0,ClCCA,positive,4
65,True,True,DecisionTree,Lyso PG 16:0,ClCCA,positive,4
66,False,True,DecisionTree,Mevalonic acid,ClCCA,positive,4
67,False,True,DecisionTree,Orotic acid,ClCCA,positive,4
68,True,False,RandomForest,Glycerol 3-phosphate,ClCCA,positive,4
69,True,True,RandomForest,Glycerophosphocholine,ClCCA,positive,4
70,True,True,RandomForest,Glycine,ClCCA,positive,4
71,True,True,RandomForest,Guanine,ClCCA,positive,4
72,True,True,RandomForest,Histamine,ClCCA,positive,4
73,True,True,RandomForest,Histidine,ClCCA,positive,4
74,True,True,RandomForest,Homocysteine,ClCCA,positive,4
75,True,True,RandomForest,Hypoxanthine,ClCCA,positive,4
76,True,True,RandomForest,Kynurenic acid,ClCCA,positive,4
77,True,True,RandomForest,Kynurenine,ClCCA,positive,4
78,True,True,RandomForest,L-Dopa,ClCCA,positive,4
79,True,True,RandomForest,Lyso PA 18:1,ClCCA,positive,4
80,True,True,RandomForest,Lyso PC 15:0,ClCCA,positive,4
81,True,True,RandomForest,Lyso PE 18:0,ClCCA,positive,4
82,True,True,RandomForest,Lyso PG 16:0,ClCCA,positive,4
83,False,True,RandomForest,Mevalonic acid,ClCCA,positive,4
84,False,True,RandomForest,Orotic acid,ClCCA,positive,4
85,True,False,MLP,Glycerol 3-phosphate,ClCCA,positive,4
86,True,True,MLP,Glycerophosphocholine,ClCCA,positive,4
87,True,False,MLP,Glycine,ClCCA,positive,4
88,True,False,MLP,Guanine,ClCCA,positive,4
89,True,True,MLP,Histamine,ClCCA,positive,4
90,True,True,MLP,Histidine,ClCCA,positive,4
91,True,True,MLP,Homocysteine,ClCCA,positive,4
92,True,True,MLP,Hypoxanthine,ClCCA,positive,4
93,True,True,MLP,Kynurenic acid,ClCCA,positive,4
94,True,True,MLP,Kynurenine,ClCCA,positive,4
95,True,True,MLP,L-Dopa,ClCCA,positive,4
96,True,True,MLP,Lyso PA 18:1,ClCCA,positive,4
97,True,True,MLP,Lyso PC 15:0,ClCCA,positive,4
98,True,False,MLP,Lyso PE 18:0,ClCCA,positive,4
99,True,True,MLP,Lyso PG 16:0,ClCCA,positive,4
100,False,False,MLP,Mevalonic acid,ClCCA,positive,4
101,False,False,MLP,Orotic acid,ClCCA,positive,4
102,True,False,GaussianProcess,Glycerol 3-phosphate,ClCCA,positive,4
103,True,True,GaussianProcess,Glycerophosphocholine,ClCCA,positive,4
104,True,False,GaussianProcess,Glycine,ClCCA,positive,4
105,True,False,GaussianProcess,Guanine,ClCCA,positive,4
106,True,True,GaussianProcess,Histamine,ClCCA,positive,4
107,True,True,GaussianProcess,Histidine,ClCCA,positive,4
108,True,True,GaussianProcess,Homocysteine,ClCCA,positive,4
109,True,False,GaussianProcess,Hypoxanthine,ClCCA,positive,4
110,True,True,GaussianProcess,Kynurenic acid,ClCCA,positive,4
111,True,True,GaussianProcess,Kynurenine,ClCCA,positive,4
112,True,True,GaussianProcess,L-Dopa,ClCCA,positive,4
113,True,True,GaussianProcess,Lyso PA 18:1,ClCCA,positive,4
114,True,False,GaussianProcess,Lyso PC 15:0,ClCCA,positive,4
115,True,False,GaussianProcess,Lyso PE 18:0,ClCCA,positive,4
116,True,True,GaussianProcess,Lyso PG 16:0,ClCCA,positive,4
117,False,False,GaussianProcess,Mevalonic acid,ClCCA,positive,4
118,False,False,GaussianProcess,Orotic acid,ClCCA,positive,4
0,True,True,Logistic_reg,Lyso PI 17:1,ClCCA,positive,5
1,True,False,Logistic_reg,Lyso PS 17:1,ClCCA,positive,5
2,True,False,Logistic_reg,MG 18:1,ClCCA,positive,5
3,True,False,Logistic_reg,Malic acid,ClCCA,positive,5
4,True,True,Logistic_reg,Malonic acid,ClCCA,positive,5
5,True,True,Logistic_reg,Melatonin,ClCCA,positive,5
6,True,False,Logistic_reg,Methionine,ClCCA,positive,5
7,True,True,Logistic_reg,Myo-inositol 1-phosphate,ClCCA,positive,5
8,True,False,Logistic_reg,N-Acetylaspartic acid,ClCCA,positive,5
9,True,False,Logistic_reg,N-Acetylaspartylglutamic acid,ClCCA,positive,5
10,True,True,Logistic_reg,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
11,True,False,Logistic_reg,N-Acetylglucosamine,ClCCA,positive,5
12,True,True,Logistic_reg,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
13,True,True,Logistic_reg,Niacinamide,ClCCA,positive,5
14,True,False,Logistic_reg,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
15,False,False,Logistic_reg,Oxalacetic acid,ClCCA,positive,5
16,False,True,Logistic_reg,Palmitic acid,ClCCA,positive,5
17,True,True,SVC_poly,Lyso PI 17:1,ClCCA,positive,5
18,True,False,SVC_poly,Lyso PS 17:1,ClCCA,positive,5
19,True,False,SVC_poly,MG 18:1,ClCCA,positive,5
20,True,False,SVC_poly,Malic acid,ClCCA,positive,5
21,True,True,SVC_poly,Malonic acid,ClCCA,positive,5
22,True,True,SVC_poly,Melatonin,ClCCA,positive,5
23,True,False,SVC_poly,Methionine,ClCCA,positive,5
24,True,True,SVC_poly,Myo-inositol 1-phosphate,ClCCA,positive,5
25,True,False,SVC_poly,N-Acetylaspartic acid,ClCCA,positive,5
26,True,False,SVC_poly,N-Acetylaspartylglutamic acid,ClCCA,positive,5
27,True,True,SVC_poly,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
28,True,False,SVC_poly,N-Acetylglucosamine,ClCCA,positive,5
29,True,False,SVC_poly,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
30,True,False,SVC_poly,Niacinamide,ClCCA,positive,5
31,True,False,SVC_poly,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
32,False,False,SVC_poly,Oxalacetic acid,ClCCA,positive,5
33,False,True,SVC_poly,Palmitic acid,ClCCA,positive,5
34,True,True,KNeighbors,Lyso PI 17:1,ClCCA,positive,5
35,True,False,KNeighbors,Lyso PS 17:1,ClCCA,positive,5
36,True,True,KNeighbors,MG 18:1,ClCCA,positive,5
37,True,False,KNeighbors,Malic acid,ClCCA,positive,5
38,True,True,KNeighbors,Malonic acid,ClCCA,positive,5
39,True,True,KNeighbors,Melatonin,ClCCA,positive,5
40,True,True,KNeighbors,Methionine,ClCCA,positive,5
41,True,True,KNeighbors,Myo-inositol 1-phosphate,ClCCA,positive,5
42,True,True,KNeighbors,N-Acetylaspartic acid,ClCCA,positive,5
43,True,False,KNeighbors,N-Acetylaspartylglutamic acid,ClCCA,positive,5
44,True,True,KNeighbors,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
45,True,True,KNeighbors,N-Acetylglucosamine,ClCCA,positive,5
46,True,False,KNeighbors,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
47,True,True,KNeighbors,Niacinamide,ClCCA,positive,5
48,True,True,KNeighbors,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
49,False,True,KNeighbors,Oxalacetic acid,ClCCA,positive,5
50,False,True,KNeighbors,Palmitic acid,ClCCA,positive,5
51,True,True,DecisionTree,Lyso PI 17:1,ClCCA,positive,5
52,True,False,DecisionTree,Lyso PS 17:1,ClCCA,positive,5
53,True,False,DecisionTree,MG 18:1,ClCCA,positive,5
54,True,False,DecisionTree,Malic acid,ClCCA,positive,5
55,True,True,DecisionTree,Malonic acid,ClCCA,positive,5
56,True,True,DecisionTree,Melatonin,ClCCA,positive,5
57,True,True,DecisionTree,Methionine,ClCCA,positive,5
58,True,True,DecisionTree,Myo-inositol 1-phosphate,ClCCA,positive,5
59,True,True,DecisionTree,N-Acetylaspartic acid,ClCCA,positive,5
60,True,True,DecisionTree,N-Acetylaspartylglutamic acid,ClCCA,positive,5
61,True,True,DecisionTree,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
62,True,True,DecisionTree,N-Acetylglucosamine,ClCCA,positive,5
63,True,True,DecisionTree,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
64,True,True,DecisionTree,Niacinamide,ClCCA,positive,5
65,True,False,DecisionTree,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
66,False,False,DecisionTree,Oxalacetic acid,ClCCA,positive,5
67,False,True,DecisionTree,Palmitic acid,ClCCA,positive,5
68,True,True,RandomForest,Lyso PI 17:1,ClCCA,positive,5
69,True,False,RandomForest,Lyso PS 17:1,ClCCA,positive,5
70,True,False,RandomForest,MG 18:1,ClCCA,positive,5
71,True,False,RandomForest,Malic acid,ClCCA,positive,5
72,True,True,RandomForest,Malonic acid,ClCCA,positive,5
73,True,True,RandomForest,Melatonin,ClCCA,positive,5
74,True,True,RandomForest,Methionine,ClCCA,positive,5
75,True,True,RandomForest,Myo-inositol 1-phosphate,ClCCA,positive,5
76,True,True,RandomForest,N-Acetylaspartic acid,ClCCA,positive,5
77,True,True,RandomForest,N-Acetylaspartylglutamic acid,ClCCA,positive,5
78,True,True,RandomForest,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
79,True,True,RandomForest,N-Acetylglucosamine,ClCCA,positive,5
80,True,True,RandomForest,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
81,True,True,RandomForest,Niacinamide,ClCCA,positive,5
82,True,False,RandomForest,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
83,False,True,RandomForest,Oxalacetic acid,ClCCA,positive,5
84,False,True,RandomForest,Palmitic acid,ClCCA,positive,5
85,True,True,MLP,Lyso PI 17:1,ClCCA,positive,5
86,True,False,MLP,Lyso PS 17:1,ClCCA,positive,5
87,True,False,MLP,MG 18:1,ClCCA,positive,5
88,True,False,MLP,Malic acid,ClCCA,positive,5
89,True,True,MLP,Malonic acid,ClCCA,positive,5
90,True,True,MLP,Melatonin,ClCCA,positive,5
91,True,True,MLP,Methionine,ClCCA,positive,5
92,True,True,MLP,Myo-inositol 1-phosphate,ClCCA,positive,5
93,True,False,MLP,N-Acetylaspartic acid,ClCCA,positive,5
94,True,True,MLP,N-Acetylaspartylglutamic acid,ClCCA,positive,5
95,True,True,MLP,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
96,True,False,MLP,N-Acetylglucosamine,ClCCA,positive,5
97,True,True,MLP,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
98,True,True,MLP,Niacinamide,ClCCA,positive,5
99,True,False,MLP,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
100,False,False,MLP,Oxalacetic acid,ClCCA,positive,5
101,False,True,MLP,Palmitic acid,ClCCA,positive,5
102,True,True,GaussianProcess,Lyso PI 17:1,ClCCA,positive,5
103,True,False,GaussianProcess,Lyso PS 17:1,ClCCA,positive,5
104,True,False,GaussianProcess,MG 18:1,ClCCA,positive,5
105,True,False,GaussianProcess,Malic acid,ClCCA,positive,5
106,True,True,GaussianProcess,Malonic acid,ClCCA,positive,5
107,True,True,GaussianProcess,Melatonin,ClCCA,positive,5
108,True,False,GaussianProcess,Methionine,ClCCA,positive,5
109,True,True,GaussianProcess,Myo-inositol 1-phosphate,ClCCA,positive,5
110,True,False,GaussianProcess,N-Acetylaspartic acid,ClCCA,positive,5
111,True,False,GaussianProcess,N-Acetylaspartylglutamic acid,ClCCA,positive,5
112,True,True,GaussianProcess,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
113,True,False,GaussianProcess,N-Acetylglucosamine,ClCCA,positive,5
114,True,True,GaussianProcess,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
115,True,True,GaussianProcess,Niacinamide,ClCCA,positive,5
116,True,False,GaussianProcess,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
117,False,False,GaussianProcess,Oxalacetic acid,ClCCA,positive,5
118,False,True,GaussianProcess,Palmitic acid,ClCCA,positive,5
0,True,False,Logistic_reg,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
1,True,True,Logistic_reg,Nicotinamide riboside,ClCCA,positive,6
2,True,False,Logistic_reg,Nicotinamide ribotide,ClCCA,positive,6
3,True,False,Logistic_reg,Nicotinic acid,ClCCA,positive,6
4,True,False,Logistic_reg,Ornithine,ClCCA,positive,6
5,True,True,Logistic_reg,Oxidized glutathione,ClCCA,positive,6
6,True,True,Logistic_reg,PA 16:0-18:1,ClCCA,positive,6
7,True,True,Logistic_reg,PC (O) C16-18:1,ClCCA,positive,6
8,True,False,Logistic_reg,PC 15:0-18:1,ClCCA,positive,6
9,True,False,Logistic_reg,PE 18:0-20:4,ClCCA,positive,6
10,True,True,Logistic_reg,PG 16:0-18:1,ClCCA,positive,6
11,True,False,Logistic_reg,PI 16:0-18:1,ClCCA,positive,6
12,True,True,Logistic_reg,PI(5)P 18:1,ClCCA,positive,6
13,True,True,Logistic_reg,PS (POPS) 16:0-18:1,ClCCA,positive,6
14,True,True,Logistic_reg,Palmitoyl-CoA,ClCCA,positive,6
15,False,False,Logistic_reg,Pyruvic acid,ClCCA,positive,6
16,True,False,SVC_poly,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
17,True,False,SVC_poly,Nicotinamide riboside,ClCCA,positive,6
18,True,False,SVC_poly,Nicotinamide ribotide,ClCCA,positive,6
19,True,True,SVC_poly,Nicotinic acid,ClCCA,positive,6
20,True,False,SVC_poly,Ornithine,ClCCA,positive,6
21,True,True,SVC_poly,Oxidized glutathione,ClCCA,positive,6
22,True,True,SVC_poly,PA 16:0-18:1,ClCCA,positive,6
23,True,True,SVC_poly,PC (O) C16-18:1,ClCCA,positive,6
24,True,False,SVC_poly,PC 15:0-18:1,ClCCA,positive,6
25,True,True,SVC_poly,PE 18:0-20:4,ClCCA,positive,6
26,True,True,SVC_poly,PG 16:0-18:1,ClCCA,positive,6
27,True,False,SVC_poly,PI 16:0-18:1,ClCCA,positive,6
28,True,False,SVC_poly,PI(5)P 18:1,ClCCA,positive,6
29,True,True,SVC_poly,PS (POPS) 16:0-18:1,ClCCA,positive,6
30,True,True,SVC_poly,Palmitoyl-CoA,ClCCA,positive,6
31,False,False,SVC_poly,Pyruvic acid,ClCCA,positive,6
32,True,False,KNeighbors,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
33,True,True,KNeighbors,Nicotinamide riboside,ClCCA,positive,6
34,True,True,KNeighbors,Nicotinamide ribotide,ClCCA,positive,6
35,True,True,KNeighbors,Nicotinic acid,ClCCA,positive,6
36,True,False,KNeighbors,Ornithine,ClCCA,positive,6
37,True,True,KNeighbors,Oxidized glutathione,ClCCA,positive,6
38,True,False,KNeighbors,PA 16:0-18:1,ClCCA,positive,6
39,True,False,KNeighbors,PC (O) C16-18:1,ClCCA,positive,6
40,True,False,KNeighbors,PC 15:0-18:1,ClCCA,positive,6
41,True,True,KNeighbors,PE 18:0-20:4,ClCCA,positive,6
42,True,False,KNeighbors,PG 16:0-18:1,ClCCA,positive,6
43,True,False,KNeighbors,PI 16:0-18:1,ClCCA,positive,6
44,True,True,KNeighbors,PI(5)P 18:1,ClCCA,positive,6
45,True,True,KNeighbors,PS (POPS) 16:0-18:1,ClCCA,positive,6
46,True,True,KNeighbors,Palmitoyl-CoA,ClCCA,positive,6
47,False,False,KNeighbors,Pyruvic acid,ClCCA,positive,6
48,True,False,DecisionTree,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
49,True,True,DecisionTree,Nicotinamide riboside,ClCCA,positive,6
50,True,False,DecisionTree,Nicotinamide ribotide,ClCCA,positive,6
51,True,True,DecisionTree,Nicotinic acid,ClCCA,positive,6
52,True,True,DecisionTree,Ornithine,ClCCA,positive,6
53,True,True,DecisionTree,Oxidized glutathione,ClCCA,positive,6
54,True,True,DecisionTree,PA 16:0-18:1,ClCCA,positive,6
55,True,True,DecisionTree,PC (O) C16-18:1,ClCCA,positive,6
56,True,False,DecisionTree,PC 15:0-18:1,ClCCA,positive,6
57,True,True,DecisionTree,PE 18:0-20:4,ClCCA,positive,6
58,True,True,DecisionTree,PG 16:0-18:1,ClCCA,positive,6
59,True,False,DecisionTree,PI 16:0-18:1,ClCCA,positive,6
60,True,True,DecisionTree,PI(5)P 18:1,ClCCA,positive,6
61,True,True,DecisionTree,PS (POPS) 16:0-18:1,ClCCA,positive,6
62,True,True,DecisionTree,Palmitoyl-CoA,ClCCA,positive,6
63,False,False,DecisionTree,Pyruvic acid,ClCCA,positive,6
64,True,False,RandomForest,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
65,True,True,RandomForest,Nicotinamide riboside,ClCCA,positive,6
66,True,True,RandomForest,Nicotinamide ribotide,ClCCA,positive,6
67,True,True,RandomForest,Nicotinic acid,ClCCA,positive,6
68,True,True,RandomForest,Ornithine,ClCCA,positive,6
69,True,True,RandomForest,Oxidized glutathione,ClCCA,positive,6
70,True,True,RandomForest,PA 16:0-18:1,ClCCA,positive,6
71,True,True,RandomForest,PC (O) C16-18:1,ClCCA,positive,6
72,True,False,RandomForest,PC 15:0-18:1,ClCCA,positive,6
73,True,True,RandomForest,PE 18:0-20:4,ClCCA,positive,6
74,True,True,RandomForest,PG 16:0-18:1,ClCCA,positive,6
75,True,False,RandomForest,PI 16:0-18:1,ClCCA,positive,6
76,True,True,RandomForest,PI(5)P 18:1,ClCCA,positive,6
77,True,True,RandomForest,PS (POPS) 16:0-18:1,ClCCA,positive,6
78,True,True,RandomForest,Palmitoyl-CoA,ClCCA,positive,6
79,False,False,RandomForest,Pyruvic acid,ClCCA,positive,6
80,True,False,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
81,True,False,MLP,Nicotinamide riboside,ClCCA,positive,6
82,True,False,MLP,Nicotinamide ribotide,ClCCA,positive,6
83,True,True,MLP,Nicotinic acid,ClCCA,positive,6
84,True,False,MLP,Ornithine,ClCCA,positive,6
85,True,True,MLP,Oxidized glutathione,ClCCA,positive,6
86,True,True,MLP,PA 16:0-18:1,ClCCA,positive,6
87,True,True,MLP,PC (O) C16-18:1,ClCCA,positive,6
88,True,False,MLP,PC 15:0-18:1,ClCCA,positive,6
89,True,True,MLP,PE 18:0-20:4,ClCCA,positive,6
90,True,True,MLP,PG 16:0-18:1,ClCCA,positive,6
91,True,False,MLP,PI 16:0-18:1,ClCCA,positive,6
92,True,False,MLP,PI(5)P 18:1,ClCCA,positive,6
93,True,True,MLP,PS (POPS) 16:0-18:1,ClCCA,positive,6
94,True,True,MLP,Palmitoyl-CoA,ClCCA,positive,6
95,False,False,MLP,Pyruvic acid,ClCCA,positive,6
96,True,False,GaussianProcess,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
97,True,True,GaussianProcess,Nicotinamide riboside,ClCCA,positive,6
98,True,False,GaussianProcess,Nicotinamide ribotide,ClCCA,positive,6
99,True,False,GaussianProcess,Nicotinic acid,ClCCA,positive,6
100,True,False,GaussianProcess,Ornithine,ClCCA,positive,6
101,True,True,GaussianProcess,Oxidized glutathione,ClCCA,positive,6
102,True,True,GaussianProcess,PA 16:0-18:1,ClCCA,positive,6
103,True,True,GaussianProcess,PC (O) C16-18:1,ClCCA,positive,6
104,True,False,GaussianProcess,PC 15:0-18:1,ClCCA,positive,6
105,True,False,GaussianProcess,PE 18:0-20:4,ClCCA,positive,6
106,True,True,GaussianProcess,PG 16:0-18:1,ClCCA,positive,6
107,True,False,GaussianProcess,PI 16:0-18:1,ClCCA,positive,6
108,True,True,GaussianProcess,PI(5)P 18:1,ClCCA,positive,6
109,True,True,GaussianProcess,PS (POPS) 16:0-18:1,ClCCA,positive,6
110,True,True,GaussianProcess,Palmitoyl-CoA,ClCCA,positive,6
111,False,False,GaussianProcess,Pyruvic acid,ClCCA,positive,6
0,True,True,Logistic_reg,Pantetheine,ClCCA,positive,7
1,True,True,Logistic_reg,Pantothenic acid,ClCCA,positive,7
2,True,True,Logistic_reg,Phenylalanine,ClCCA,positive,7
3,True,True,Logistic_reg,Phosphocreatine,ClCCA,positive,7
4,True,True,Logistic_reg,Phosphoenolpyruvic acid,ClCCA,positive,7
5,True,True,Logistic_reg,Phylloquinone,ClCCA,positive,7
6,True,False,Logistic_reg,Proline,ClCCA,positive,7
7,True,True,Logistic_reg,Propionylcarnitine,ClCCA,positive,7
8,True,True,Logistic_reg,Prostaglandin E1,ClCCA,positive,7
9,True,True,Logistic_reg,Putrescine,ClCCA,positive,7
10,True,False,Logistic_reg,Pyridoxine,ClCCA,positive,7
11,True,True,Logistic_reg,Quinolinic acid,ClCCA,positive,7
12,True,False,Logistic_reg,Retinoic acid,ClCCA,positive,7
