,name_short,adduct,spot_intensity_bgr_corrected,pred_val,Matrix short,Polarity,formal_charge,detectability,matrix_obscured
28746,Adenine,-H,29.412811,0.3833606493098279,DHAP,negative,0.0,False,0
28753,Adenine,[M]-,0.0,0.0061678046235247,DHAP,negative,0.0,False,0
28760,Adenine,+Cl,-0.018176649,0.0061678046235247,DHAP,negative,0.0,False,0
28762,Adenine,-H,13.372678,0.0029607144145512,DHB,negative,0.0,False,0
28769,Adenine,+Cl,3.795526,0.0089166304962919,DHB,negative,0.0,False,0
28773,Adenine,[M]-,-0.012612624,0.0061678046235247,DHB,negative,0.0,False,0
28775,Adenine,-H,54.013977,0.9653743772840792,MAPS,negative,0.0,True,0
28781,Adenine,[M]-,1.1222345,0.0015639447114682,MAPS,negative,0.0,False,0
28784,Adenine,+Cl,-0.035126496,0.0061678046235247,MAPS,negative,0.0,False,0
28790,Adenine,+Cl,24.021183,0.0136029592593854,NEDC,negative,0.0,False,0
28792,Adenine,-H,10.338105,0.0156909201811515,NEDC,negative,0.0,False,0
28795,Adenine,[M]-,-0.012129012,0.0061678046235247,NEDC,negative,0.0,False,0
28806,Adenine,-H,2687.2866,0.996117229031971,NOR,negative,0.0,True,0
28818,Adenine,[M]-,-0.010790442,0.0061678046235247,NOR,negative,0.0,False,0
28819,Adenine,+Cl,0.0,0.0061678046235247,NOR,negative,0.0,False,0
28832,Adenine,+Na,-0.01672611,0.0061678046235247,9AA,positive,0.0,False,0
28836,Adenine,[M]+,-0.029153364,0.0061678046235247,9AA,positive,0.0,False,0
28837,Adenine,+K,-0.021293378,0.0061678046235247,9AA,positive,0.0,False,0
28849,Adenine,+H,-0.14214869,0.0061678046235247,9AA,positive,0.0,False,0
28852,Adenine,+Na,1162.4781,0.01,CHCA,positive,0.0,False,0
28853,Adenine,+H,17318.488,0.9957303685660496,CHCA,positive,0.0,True,0
28854,Adenine,+K,225.7923,0.01,CHCA,positive,0.0,False,0
28855,Adenine,[M]+,8.357762,0.3065913201053278,CHCA,positive,0.0,False,0
28872,Adenine,+H,277.7199,0.9928321203212352,ClCCA,positive,0.0,True,0
28873,Adenine,+Na,6.7988896,0.0080457355374389,ClCCA,positive,0.0,False,0
28874,Adenine,+K,0.9778392,0.0025286936062528,ClCCA,positive,0.0,False,0
28875,Adenine,[M]+,-0.009379235,0.0061678046235247,ClCCA,positive,0.0,False,0
28892,Adenine,+K,258.5216,0.0182159665242841,DAN,positive,0.0,False,0
28893,Adenine,+Na,438.9476,0.4757590316533598,DAN,positive,0.0,False,0
28894,Adenine,+H,592.64594,0.01,DAN,positive,0.0,False,0
28907,Adenine,[M]+,-0.013553491,0.0061678046235247,DAN,positive,0.0,False,0
28916,Adenine,+H,604.89197,0.998293051560062,DHAP,positive,0.0,True,0
28917,Adenine,+Na,181.23788,0.01,DHAP,positive,0.0,False,0
28919,Adenine,+K,26.847315,0.1410320122937048,DHAP,positive,0.0,False,0
28930,Adenine,[M]+,-0.007710425,0.0061678046235247,DHAP,positive,0.0,False,0
28936,Adenine,+H,1570.2814,0.9910180027991892,DHB,positive,0.0,True,0
28938,Adenine,+Na,218.01158,0.9655341835474486,DHB,positive,0.0,True,0
28940,Adenine,+K,7.2930126,0.3040361755883405,DHB,positive,0.0,False,0
28952,Adenine,[M]+,1.243309,0.0014728389242103,DHB,positive,0.0,False,0
28957,Adenine,+K,-0.015549587,0.0061678046235247,MAPS,positive,0.0,False,0
28959,Adenine,+Na,-0.025807971,0.0061678046235247,MAPS,positive,0.0,False,0
28964,Adenine,[M]+,-0.020346433,0.0061678046235247,MAPS,positive,0.0,False,0
28967,Adenine,+H,4.730676,0.0015552402969762,MAPS,positive,0.0,False,0
28976,Adenine,+Na,13.5756035,0.0126111442674571,NEDC,positive,0.0,False,0
28977,Adenine,+H,13.773754,0.0123847889868636,NEDC,positive,0.0,False,0
28984,Adenine,+K,1.8677418,0.001853668567186,NEDC,positive,0.0,False,0
28985,Adenine,[M]+,-0.019375268,0.0061678046235247,NEDC,positive,0.0,False,0
29000,Adenine,+K,3.6778214,0.0031743572312404,NOR,positive,0.0,False,0
29001,Adenine,+Na,31.91449,0.0138244986695816,NOR,positive,0.0,False,0
29002,Adenine,+H,13.422144,0.0148427215034978,NOR,positive,0.0,False,0
29017,Adenine,[M]+,-0.005005974,0.0061678046235247,NOR,positive,0.0,False,0
29036,Adenine,+H,874.0682,0.9977315827203442,CMBT,positive,0.0,True,0
29037,Adenine,+Na,194.45667,0.9919425045031838,CMBT,positive,0.0,True,0
29038,Adenine,+K,2.0650778,0.0028516949498927,CMBT,positive,0.0,False,0
29051,Adenine,[M]+,-0.015447671,0.0061678046235247,CMBT,positive,0.0,False,0
29057,Adenine,+Cl,15.9167185,0.3300278110516091,CMBT,negative,0.0,False,0
29059,Adenine,-H,13.070469,0.0076723838995293,CMBT,negative,0.0,False,0
29064,Adenine,[M]-,-0.027503524,0.0061678046235247,CMBT,negative,0.0,False,0
29071,Adenine,+H,3943.3755,0.9989957034481014,pNA,positive,0.0,True,0
29072,Adenine,+K,467.5757,0.997555772862223,pNA,positive,0.0,True,0
29073,Adenine,+Na,998.43695,0.9983519572532606,pNA,positive,0.0,True,0
29084,Adenine,[M]+,-0.00473703,0.0061678046235247,pNA,positive,0.0,False,0
29092,Adenine,-H,543.2665,0.996729184146212,pNA,negative,0.0,True,0
29093,Adenine,+Cl,42.58498,0.761668754959506,pNA,negative,0.0,False,0
29103,Adenine,[M]-,-0.01780496,0.0061678046235247,pNA,negative,0.0,False,0
29106,Lyso PC 15:0,+Cl,7252.1104,0.999606332770966,9AA,negative,0.0,True,0
29107,Lyso PE 18:0,+Cl,0.0,0.0061678046235247,9AA,negative,0.0,False,0
29118,Lyso PC 15:0,-H,0.0,0.0061678046235247,9AA,negative,0.0,False,0
29119,Lyso PE 18:0,-H,214726.64,0.9992084300373024,9AA,negative,0.0,True,0
29132,Lyso PC 15:0,[M]-,0.0,0.0061678046235247,9AA,negative,0.0,False,0
29133,Lyso PE 18:0,[M]-,0.0,0.0061678046235247,9AA,negative,0.0,False,0
29176,Lyso PC 15:0,-H,0.0,0.0061678046235247,CHCA,negative,0.0,False,0
29177,Lyso PE 18:0,-H,278.02615,0.414833032121651,CHCA,negative,0.0,False,0
29188,Lyso PC 15:0,[M]-,0.0,0.0061678046235247,CHCA,negative,0.0,False,0
29189,Lyso PE 18:0,[M]-,0.0,0.0061678046235247,CHCA,negative,0.0,False,0
29196,Lyso PC 15:0,-H,6.073049,0.0091400838081126,ClCCA,negative,0.0,False,0
29197,Lyso PE 18:0,-H,46.608234,0.81,ClCCA,negative,0.0,True,0
29216,Lyso PC 15:0,+Cl,274.79935,0.9974009812008552,DAN,negative,0.0,True,0
29217,Lyso PE 18:0,+Cl,-0.09193325,0.0061678046235247,DAN,negative,0.0,False,0
29232,Lyso PC 15:0,[M]-,-0.0047936523,0.0061678046235247,DAN,negative,0.0,False,0
29233,Lyso PE 18:0,[M]-,-0.004792164,0.0061678046235247,DAN,negative,0.0,False,0
29264,Lyso PC 15:0,-H,27.682194,0.01023031304608,DAN,negative,0.0,False,0
29265,Lyso PE 18:0,-H,0.0,0.0061678046235247,DAN,negative,0.0,False,0
29268,Lyso PC 15:0,-H,0.0,0.0061678046235247,DHAP,negative,0.0,False,0
29269,Lyso PE 18:0,-H,26773.021,0.999516800742022,DHAP,negative,0.0,True,0
29272,Lyso PC 15:0,+Cl,197.56062,0.999027684528218,DHAP,negative,0.0,True,0
29273,Lyso PE 18:0,+Cl,-0.004348272,0.0061678046235247,DHAP,negative,0.0,False,0
29282,Lyso PC 15:0,[M]-,-0.0086254785,0.0061678046235247,DHAP,negative,0.0,False,0
29283,Lyso PE 18:0,[M]-,-0.0086285,0.0061678046235247,DHAP,negative,0.0,False,0
29306,Lyso PC 15:0,-H,-0.0044799326,0.0061678046235247,DHB,negative,0.0,False,0
29307,Lyso PE 18:0,-H,5534.6494,0.9992648535561884,DHB,negative,0.0,True,0
29322,Lyso PC 15:0,-H,0.0,0.0061678046235247,MAPS,negative,0.0,False,0
29323,Lyso PE 18:0,-H,5408.506,0.9995791502301252,MAPS,negative,0.0,True,0
29328,Lyso PC 15:0,[M]-,-0.0054789246,0.0061678046235247,MAPS,negative,0.0,False,0
29329,Lyso PE 18:0,[M]-,-0.00547937,0.0061678046235247,MAPS,negative,0.0,False,0
29346,Lyso PC 15:0,+Cl,634.9086,0.998937821010934,NEDC,negative,0.0,True,0
29347,Lyso PE 18:0,+Cl,23.313238,0.01,NEDC,negative,0.0,False,0
29352,Lyso PC 15:0,-H,-0.002603007,0.0061678046235247,NEDC,negative,0.0,False,0
29353,Lyso PE 18:0,-H,1183.453,0.9989728198665948,NEDC,negative,0.0,True,0
29380,Lyso PC 15:0,[M]-,-0.0033468688,0.0061678046235247,NEDC,negative,0.0,False,0
29381,Lyso PE 18:0,[M]-,-0.0033476036,0.0061678046235247,NEDC,negative,0.0,False,0
29408,Lyso PC 15:0,+Cl,176.8626,0.9894533931282352,NOR,negative,0.0,True,0
29409,Lyso PE 18:0,+Cl,0.0,0.0061678046235247,NOR,negative,0.0,False,0
29416,Lyso PC 15:0,-H,0.0,0.0061678046235247,NOR,negative,0.0,False,0
29417,Lyso PE 18:0,-H,25081.018,0.9288792769112368,NOR,negative,0.0,True,0
29428,Lyso PC 15:0,[M]-,0.0,0.0061678046235247,NOR,negative,0.0,False,0
29429,Lyso PE 18:0,[M]-,27.35257,0.0076444650990634,NOR,negative,0.0,False,0
29452,Lyso PC 15:0,+Na,28978.264,0.9996184353721532,9AA,positive,0.0,True,0
29453,Lyso PE 18:0,+Na,438.47787,0.9793297931040946,9AA,positive,0.0,True,0
29454,Lyso PC 15:0,+H,330195.22,0.9996108625159636,9AA,positive,0.0,True,0
29455,Lyso PE 18:0,+H,-1.2507974,0.0061678046235247,9AA,positive,0.0,False,0
29460,Lyso PC 15:0,+K,322.87784,0.995680834298179,9AA,positive,0.0,True,0
29461,Lyso PE 18:0,+K,0.0,0.0061678046235247,9AA,positive,0.0,False,0
29510,Lyso PC 15:0,+H,247147.94,0.9996728093120476,CHCA,positive,0.0,True,0
29511,Lyso PE 18:0,+H,11375.682,0.9952717363389174,CHCA,positive,0.0,True,0
29512,Lyso PC 15:0,+Na,266289.06,0.9996430537143944,CHCA,positive,0.0,True,0
29513,Lyso PE 18:0,+Na,67262.89,0.998884847600588,CHCA,positive,0.0,True,0
29518,Lyso PC 15:0,+K,13733.017,0.9995656109408276,CHCA,positive,0.0,True,0
29519,Lyso PE 18:0,+K,6520.683,0.9991440632020022,CHCA,positive,0.0,True,0
29572,Lyso PC 15:0,[M]+,0.0,0.0061678046235247,CHCA,positive,0.0,False,0
29573,Lyso PE 18:0,[M]+,0.0,0.0061678046235247,CHCA,positive,0.0,False,0
29582,Lyso PC 15:0,+H,79247.96,0.9996325400233134,ClCCA,positive,0.0,True,0
29583,Lyso PE 18:0,+H,17494.176,0.9987175430258592,ClCCA,positive,0.0,True,0
29584,Lyso PC 15:0,+Na,81225.805,0.999359604139618,ClCCA,positive,0.0,True,0
29585,Lyso PE 18:0,+Na,54429.547,0.9990431691935886,ClCCA,positive,0.0,True,0
29586,Lyso PC 15:0,+K,8814.832,0.9991511817428456,ClCCA,positive,0.0,True,0
29587,Lyso PE 18:0,+K,11265.805,0.999388059986408,ClCCA,positive,0.0,True,0
29656,Lyso PC 15:0,[M]+,-0.023988785,0.0061678046235247,ClCCA,positive,0.0,False,0
29657,Lyso PE 18:0,[M]+,-0.020459348,0.0061678046235247,ClCCA,positive,0.0,False,0
29662,Lyso PC 15:0,+Na,159880.89,0.9996476595642296,DAN,positive,0.0,True,0
29663,Lyso PE 18:0,+Na,28731.652,0.998576287430118,DAN,positive,0.0,True,0
29664,Lyso PC 15:0,+H,226411.0,0.9996329399364396,DAN,positive,0.0,True,0
29665,Lyso PE 18:0,+H,1350.8114,0.9691629869706224,DAN,positive,0.0,True,0
29670,Lyso PC 15:0,+K,1979.8655,0.9993644612069802,DAN,positive,0.0,True,0
29671,Lyso PE 18:0,+K,365.86182,0.9877733676582694,DAN,positive,0.0,True,0
29730,Lyso PC 15:0,[M]+,-0.015552358,0.0061678046235247,DAN,positive,0.0,False,0
29731,Lyso PE 18:0,[M]+,-0.015552358,0.0061678046235247,DAN,positive,0.0,False,0
29750,Lyso PC 15:0,+H,40619.145,0.9995791198652644,DHAP,positive,0.0,True,0
29751,Lyso PE 18:0,+H,9625.115,0.9985988171533564,DHAP,positive,0.0,True,0
29752,Lyso PC 15:0,+Na,113188.41,0.9995149438824364,DHAP,positive,0.0,True,0
29753,Lyso PE 18:0,+Na,38976.68,0.9986170109277832,DHAP,positive,0.0,True,0
29754,Lyso PC 15:0,+K,9464.544,0.999621543515228,DHAP,positive,0.0,True,0
29755,Lyso PE 18:0,+K,2939.2654,0.9987248771735944,DHAP,positive,0.0,True,0
29812,Lyso PC 15:0,[M]+,0.0,0.0061678046235247,DHAP,positive,0.0,False,0
29813,Lyso PE 18:0,[M]+,0.0,0.0061678046235247,DHAP,positive,0.0,False,0
29840,Lyso PC 15:0,+H,196137.7,0.999498187304786,DHB,positive,0.0,True,0
29841,Lyso PE 18:0,+H,51500.18,0.9987286616917936,DHB,positive,0.0,True,0
29846,Lyso PC 15:0,+K,14080.581,0.9986205479914346,DHB,positive,0.0,True,0
29847,Lyso PE 18:0,+K,8249.448,0.9988173337468432,DHB,positive,0.0,True,0
29850,Lyso PC 15:0,+Na,342801.88,0.998879931699476,DHB,positive,0.0,True,0
29851,Lyso PE 18:0,+Na,185407.08,0.9988036281122266,DHB,positive,0.0,True,0
29870,Lyso PC 15:0,[M]+,-0.008355754,0.0061678046235247,DHB,positive,0.0,False,0
29871,Lyso PE 18:0,[M]+,-0.008358796,0.0061678046235247,DHB,positive,0.0,False,0
29920,Lyso PC 15:0,+H,1954.5326,0.9993262478921888,MAPS,positive,0.0,True,0
29921,Lyso PE 18:0,+H,95.59287,0.9688851718433268,MAPS,positive,0.0,True,0
29922,Lyso PC 15:0,+Na,1126.9248,0.9980097064304956,MAPS,positive,0.0,True,0
29923,Lyso PE 18:0,+Na,502.48914,0.9930481575462132,MAPS,positive,0.0,True,0
29968,Lyso PC 15:0,+K,40.16147,0.0060544180337252,MAPS,positive,0.0,False,0
29969,Lyso PE 18:0,+K,154.25143,0.0077830421135733,MAPS,positive,0.0,False,0
29976,Lyso PC 15:0,[M]+,-0.02278098,0.0061678046235247,MAPS,positive,0.0,False,0
29977,Lyso PE 18:0,[M]+,-0.022782832,0.0061678046235247,MAPS,positive,0.0,False,0
29978,Lyso PC 15:0,+H,20056.127,0.9996493665964252,NEDC,positive,0.0,True,0
29979,Lyso PE 18:0,+H,2229.6384,0.9941401210501404,NEDC,positive,0.0,True,0
29980,Lyso PC 15:0,+Na,11507.753,0.9994774486796264,NEDC,positive,0.0,True,0
29981,Lyso PE 18:0,+Na,5130.2046,0.9984735985459186,NEDC,positive,0.0,True,0
29994,Lyso PC 15:0,+K,334.7814,0.9958065683642282,NEDC,positive,0.0,True,0
29995,Lyso PE 18:0,+K,301.42084,0.9902817440122365,NEDC,positive,0.0,True,0
30050,Lyso PC 15:0,[M]+,0.0,0.0061678046235247,NEDC,positive,0.0,False,0
30051,Lyso PE 18:0,[M]+,0.0,0.0061678046235247,NEDC,positive,0.0,False,0
30070,Lyso PC 15:0,+H,363529.2,0.9995776301551051,NOR,positive,0.0,True,0
30071,Lyso PE 18:0,+H,654.86005,0.812275129054516,NOR,positive,0.0,True,0
30072,Lyso PC 15:0,+Na,85167.21,0.9988258043011672,NOR,positive,0.0,True,0
30073,Lyso PE 18:0,+Na,49108.855,0.99869336210989,NOR,positive,0.0,True,0
30078,Lyso PC 15:0,+K,247.14986,0.9795224891325977,NOR,positive,0.0,True,0
30079,Lyso PE 18:0,+K,224.2819,0.9712042421346896,NOR,positive,0.0,True,0
30184,Lyso PC 15:0,+H,234185.06,0.999591735540158,CMBT,positive,0.0,True,0
30185,Lyso PE 18:0,+H,42891.46,0.9984491238890632,CMBT,positive,0.0,True,0
30190,Lyso PC 15:0,+Na,97592.33,0.9994370853888724,CMBT,positive,0.0,True,0
30191,Lyso PE 18:0,+Na,58165.24,0.9981903702715728,CMBT,positive,0.0,True,0
30198,Lyso PC 15:0,+K,1965.5645,0.9989817260499636,CMBT,positive,0.0,True,0
30199,Lyso PE 18:0,+K,2788.292,0.9990705475604408,CMBT,positive,0.0,True,0
30206,Lyso PC 15:0,[M]+,-0.38909775,0.0061678046235247,CMBT,positive,0.0,False,0
30207,Lyso PE 18:0,[M]+,-0.38937044,0.0061678046235247,CMBT,positive,0.0,False,0
30266,Lyso PC 15:0,-H,0.0,0.0061678046235247,CMBT,negative,0.0,False,0
30267,Lyso PE 18:0,-H,0.0,0.0061678046235247,CMBT,negative,0.0,False,0
30270,Lyso PC 15:0,[M]-,0.0,0.0061678046235247,CMBT,negative,0.0,False,0
30271,Lyso PE 18:0,[M]-,16.815289,0.018346115709452,CMBT,negative,0.0,False,0
30274,Lyso PC 15:0,+Na,282329.34,0.9996230718937296,pNA,positive,0.0,True,0
30275,Lyso PE 18:0,+Na,78041.984,0.9988954571411772,pNA,positive,0.0,True,0
30276,Lyso PC 15:0,+H,264625.56,0.9996671106893228,pNA,positive,0.0,True,0
30277,Lyso PE 18:0,+H,19515.541,0.998452042645911,pNA,positive,0.0,True,0
30278,Lyso PC 15:0,+K,18337.236,0.9996414459830176,pNA,positive,0.0,True,0
30279,Lyso PE 18:0,+K,5795.1445,0.9990562787360948,pNA,positive,0.0,True,0
30292,Lyso PC 15:0,[M]+,-3.7505136,0.0061678046235247,pNA,positive,0.0,False,0
30293,Lyso PE 18:0,[M]+,-3.75342,0.0061678046235247,pNA,positive,0.0,False,0
30382,Lyso PC 15:0,+Cl,3.3686574,0.0079198890934109,pNA,negative,0.0,False,0
30383,Lyso PE 18:0,+Cl,0.0,0.0061678046235247,pNA,negative,0.0,False,0
30394,Xanthine,+Cl,2081.4585,0.9993664553894268,9AA,negative,0.0,True,0
30395,Xanthine,-H,72632.41,0.999628875475304,9AA,negative,0.0,True,0
30415,Xanthine,[M]-,-5.1290245,0.0061678046235247,9AA,negative,0.0,False,0
30418,Xanthine,-H,121.29794,0.81,CHCA,negative,0.0,True,0
30436,Xanthine,[M]-,-1.8732872,0.0061678046235247,CHCA,negative,0.0,False,0
30441,Xanthine,+Cl,-0.0443638,0.0061678046235247,CHCA,negative,0.0,False,0
30456,Xanthine,[M]-,-0.01940284,0.0061678046235247,ClCCA,negative,0.0,False,0
30462,Xanthine,-H,7.041727,0.3749206219087075,ClCCA,negative,0.0,False,0
30463,Xanthine,+Cl,-0.060101118,0.0061678046235247,ClCCA,negative,0.0,False,0
30466,Xanthine,-H,8743.456,0.9994610957673769,DAN,negative,0.0,True,0
30479,Xanthine,+Cl,5.011913,0.1944668951524064,DAN,negative,0.0,False,0
30483,Xanthine,[M]-,-0.9266448,0.00547898089648,DAN,negative,0.0,False,0
30493,Xanthine,-H,222.33699,0.9958014863627196,DHAP,negative,0.0,True,0
30502,Xanthine,[M]-,-0.022176864,0.0061678046235247,DHAP,negative,0.0,False,0
30516,Xanthine,+Cl,-0.007372777,0.0061678046235247,DHAP,negative,0.0,False,0
30519,Xanthine,[M]-,-21.80597,0.0047238552731122,DHB,negative,0.0,False,0
30520,Xanthine,-H,446.99603,0.9974828470950308,DHB,negative,0.0,True,0
30539,Xanthine,+Cl,1.177596,0.0017180932005555,DHB,negative,0.0,False,0
30546,Xanthine,-H,23.352242,0.3807091386900169,MAPS,negative,0.0,False,0
30547,Xanthine,[M]-,-0.03855641,0.0061678046235247,MAPS,negative,0.0,False,0
30551,Xanthine,+Cl,-0.01858371,0.0061678046235247,MAPS,negative,0.0,False,0
30572,Xanthine,[M]-,-0.4507372,0.0061678046235247,NEDC,negative,0.0,False,0
30575,Xanthine,-H,166.82407,0.957408325309448,NEDC,negative,0.0,True,0
30576,Xanthine,+Cl,38.543427,0.5716334604200678,NEDC,negative,0.0,False,0
30587,Xanthine,-H,11245.892,0.9996614386334776,NOR,negative,0.0,True,0
30601,Xanthine,[M]-,-12.659891,0.009537529407274,NOR,negative,0.0,False,0
30605,Xanthine,+Cl,6.4271693,0.0113985549853357,NOR,negative,0.0,False,0
30633,Xanthine,+K,2.60362,0.003892724273906,9AA,positive,0.0,False,0
30638,Xanthine,+H,1.6946962,0.0018728252631369,9AA,positive,0.0,False,0
30641,Xanthine,[M]+,-0.012769077,0.0061678046235247,9AA,positive,0.0,False,0
30655,Xanthine,+Na,2.531761,0.0024117947692261,9AA,positive,0.0,False,0
30663,Xanthine,+H,401.86905,0.9942848338524752,CHCA,positive,0.0,True,0
30676,Xanthine,+Na,181.3263,0.9893369940834722,CHCA,positive,0.0,True,0
30677,Xanthine,[M]+,-0.020357855,0.0061678046235247,CHCA,positive,0.0,False,0
30682,Xanthine,+K,3.1463075,0.0059048869862174,CHCA,positive,0.0,False,0
30697,Xanthine,+K,1.2862931,0.004990128347203,ClCCA,positive,0.0,False,0
30702,Xanthine,+Na,27.058926,0.2812502219773811,ClCCA,positive,0.0,False,0
30714,Xanthine,[M]+,-0.0073185335,0.0061678046235247,ClCCA,positive,0.0,False,0
30725,Xanthine,+H,43.239365,0.9865762004545612,ClCCA,positive,0.0,True,0
30736,Xanthine,+Na,73.640724,0.9838222682651168,DAN,positive,0.0,True,0
30737,Xanthine,+K,0.0,0.0061678046235247,DAN,positive,0.0,False,0
30738,Xanthine,[M]+,-0.08307509,0.0061678046235247,DAN,positive,0.0,False,0
30743,Xanthine,+H,-0.33318081,0.0061678046235247,DAN,positive,0.0,False,0
30761,Xanthine,+Na,18.060463,0.81,DHAP,positive,0.0,True,0
30762,Xanthine,[M]+,-0.021467647,0.0061678046235247,DHAP,positive,0.0,False,0
30770,Xanthine,+K,1.2876705,0.0015874566271161,DHAP,positive,0.0,False,0
30779,Xanthine,+H,0.9696344,0.0014142054719783,DHAP,positive,0.0,False,0
30789,Xanthine,+H,877.106,0.9989300218882184,DHB,positive,0.0,True,0
30790,Xanthine,+Na,1357.6742,0.9993165187135328,DHB,positive,0.0,True,0
30806,Xanthine,[M]+,-0.021818655,0.0061678046235247,DHB,positive,0.0,False,0
30811,Xanthine,+K,11.500434,0.1251366397516973,DHB,positive,0.0,False,0
30834,Xanthine,+Na,-0.01758106,0.0061678046235247,MAPS,positive,0.0,False,0
30843,Xanthine,+H,-0.02100587,0.0061678046235247,MAPS,positive,0.0,False,0
30846,Xanthine,+K,1.0155472,0.0047245811852028,MAPS,positive,0.0,False,0
30847,Xanthine,[M]+,-0.002791109,0.0061678046235247,MAPS,positive,0.0,False,0
30861,Xanthine,[M]+,-0.008695067,0.0061678046235247,NEDC,positive,0.0,False,0
30865,Xanthine,+K,3.3526707,0.0170329622606199,NEDC,positive,0.0,False,0
30866,Xanthine,+Na,36.84041,0.0272475434782855,NEDC,positive,0.0,False,0
30886,Xanthine,+H,4.6583962,0.015296314451657,NEDC,positive,0.0,False,0
30898,Xanthine,[M]+,-0.011093954,0.0061678046235247,NOR,positive,0.0,False,0
30899,Xanthine,+Na,76.063034,0.9851598258888866,NOR,positive,0.0,True,0
30907,Xanthine,+H,-0.02516084,0.0061678046235247,NOR,positive,0.0,False,0
30953,Xanthine,+K,-0.0049714125,0.0061678046235247,CMBT,positive,0.0,False,0
30955,Xanthine,+Na,14.71876,0.9706896750680012,CMBT,positive,0.0,True,0
30957,Xanthine,[M]+,-0.018253604,0.0061678046235247,CMBT,positive,0.0,False,0
30964,Xanthine,+H,0.96449286,0.0019278506434749,CMBT,positive,0.0,False,0
30980,Xanthine,-H,4.1013417,0.0024202526628779,CMBT,negative,0.0,False,0
30983,Xanthine,+Cl,-0.009670347,0.0061678046235247,CMBT,negative,0.0,False,0
30993,Xanthine,[M]-,-0.0119950585,0.0061678046235247,CMBT,negative,0.0,False,0
30997,Xanthine,+Na,323.68417,0.9981953155566342,pNA,positive,0.0,True,0
31020,Xanthine,[M]+,-0.17082958,0.0061678046235247,pNA,positive,0.0,False,0
31021,Xanthine,+K,11.504271,0.8099562410870049,pNA,positive,0.0,True,0
31028,Xanthine,+H,4.379707,0.0041929599255726,pNA,positive,0.0,False,0
31029,Xanthine,-H,2179.375,0.999086644073494,pNA,negative,0.0,True,0
31031,Xanthine,+Cl,12.740299,0.4533267990697118,pNA,negative,0.0,False,0
31045,Xanthine,[M]-,-0.09165359,0.0061678046235247,pNA,negative,0.0,False,0
31053,Cardiolipin 18:1,-H,1258.8322,0.9993845741311888,9AA,negative,0.0,True,0
31054,Cardiolipin 18:1,[M]-,1112.8572,0.9992649670369608,9AA,negative,0.0,True,0
31060,Cardiolipin 18:1,+Cl,-0.0058993003,0.0061678046235247,9AA,negative,0.0,False,0
31075,Cardiolipin 18:1,[M]-,376.7815,0.9970858112391228,CHCA,negative,0.0,True,0
31076,Cardiolipin 18:1,-H,106.9404,0.9851512076979048,CHCA,negative,0.0,True,0
31088,Cardiolipin 18:1,[M]-,-0.026358355,0.0061678046235247,ClCCA,negative,0.0,False,0
31095,Cardiolipin 18:1,-H,-0.0058696517,0.0061678046235247,ClCCA,negative,0.0,False,0
31104,Cardiolipin 18:1,+Cl,-0.06923668,0.0061678046235247,ClCCA,negative,0.0,False,0
31111,Cardiolipin 18:1,-H,880.762,0.9991147762052708,DAN,negative,0.0,True,0
31113,Cardiolipin 18:1,[M]-,1084.7023,0.9994389334985752,DAN,negative,0.0,True,0
31131,Cardiolipin 18:1,-H,95.08087,0.998402940528406,DHAP,negative,0.0,True,0
31132,Cardiolipin 18:1,[M]-,41.231678,0.9967511704131689,DHAP,negative,0.0,True,0
31135,Cardiolipin 18:1,+Cl,-0.009665387,0.0061678046235247,DHAP,negative,0.0,False,0
31158,Cardiolipin 18:1,-H,154.12149,0.9951364811505052,DHB,negative,0.0,True,0
31159,Cardiolipin 18:1,[M]-,117.27859,0.9910057114150768,DHB,negative,0.0,True,0
31168,Cardiolipin 18:1,+Cl,-0.010981295,0.0061678046235247,DHB,negative,0.0,False,0
31170,Cardiolipin 18:1,-H,609.7447,0.9994325641733232,MAPS,negative,0.0,True,0
31171,Cardiolipin 18:1,[M]-,519.1054,0.999294891141796,MAPS,negative,0.0,True,0
31183,Cardiolipin 18:1,-H,291.31055,0.9991110809622328,NEDC,negative,0.0,True,0
31184,Cardiolipin 18:1,[M]-,269.68063,0.9990572432055824,NEDC,negative,0.0,True,0
