,observed_value,prediction,classifier,name_short,matrix,polarity,fold
2,1,1,Logistic_reg,Glucosamine 6-phosphate,CMBT,positive,4
3,0,3,Logistic_reg,Glucose,CMBT,positive,4
4,1,1,Logistic_reg,Glutamic acid,CMBT,positive,4
5,1,1,Logistic_reg,Glutamine,CMBT,positive,4
6,1,1,Logistic_reg,Glutathione,CMBT,positive,4
7,1,3,Logistic_reg,Glycerophosphocholine,CMBT,positive,4
8,1,1,Logistic_reg,Histamine,CMBT,positive,4
9,1,1,Logistic_reg,Histidine,CMBT,positive,4
10,0,1,Logistic_reg,Homocysteine,CMBT,positive,4
11,0,1,Logistic_reg,Indole,CMBT,positive,4
12,0,1,Logistic_reg,L-Dopa,CMBT,positive,4
13,2,4,Logistic_reg,Lyso PA 18:1,CMBT,positive,4
14,2,1,Logistic_reg,Lyso PE 18:0,CMBT,positive,4
15,0,0,Logistic_reg,N-Acetylgalactosamine 6-phosphate,CMBT,positive,4
16,0,4,Logistic_reg,Oxalacetic acid,CMBT,positive,4
17,3,4,SVC_rbf,Cholic acid,CMBT,positive,4
18,1,1,SVC_rbf,Glucosamine,CMBT,positive,4
19,1,1,SVC_rbf,Glucosamine 6-phosphate,CMBT,positive,4
20,0,3,SVC_rbf,Glucose,CMBT,positive,4
21,1,1,SVC_rbf,Glutamic acid,CMBT,positive,4
22,1,1,SVC_rbf,Glutamine,CMBT,positive,4
23,1,1,SVC_rbf,Glutathione,CMBT,positive,4
24,1,3,SVC_rbf,Glycerophosphocholine,CMBT,positive,4
25,1,1,SVC_rbf,Histamine,CMBT,positive,4
26,1,1,SVC_rbf,Histidine,CMBT,positive,4
27,0,1,SVC_rbf,Homocysteine,CMBT,positive,4
28,0,4,SVC_rbf,Indole,CMBT,positive,4
29,0,1,SVC_rbf,L-Dopa,CMBT,positive,4
30,2,3,SVC_rbf,Lyso PA 18:1,CMBT,positive,4
31,2,1,SVC_rbf,Lyso PE 18:0,CMBT,positive,4
32,0,0,SVC_rbf,N-Acetylgalactosamine 6-phosphate,CMBT,positive,4
33,0,0,SVC_rbf,Oxalacetic acid,CMBT,positive,4
34,3,0,SVC_poly,Cholic acid,CMBT,positive,4
35,1,1,SVC_poly,Glucosamine,CMBT,positive,4
36,1,1,SVC_poly,Glucosamine 6-phosphate,CMBT,positive,4
37,0,3,SVC_poly,Glucose,CMBT,positive,4
38,1,1,SVC_poly,Glutamic acid,CMBT,positive,4
39,1,1,SVC_poly,Glutamine,CMBT,positive,4
40,1,1,SVC_poly,Glutathione,CMBT,positive,4
41,1,3,SVC_poly,Glycerophosphocholine,CMBT,positive,4
42,1,1,SVC_poly,Histamine,CMBT,positive,4
43,1,1,SVC_poly,Histidine,CMBT,positive,4
44,0,1,SVC_poly,Homocysteine,CMBT,positive,4
45,0,4,SVC_poly,Indole,CMBT,positive,4
46,0,1,SVC_poly,L-Dopa,CMBT,positive,4
47,2,3,SVC_poly,Lyso PA 18:1,CMBT,positive,4
48,2,1,SVC_poly,Lyso PE 18:0,CMBT,positive,4
49,0,3,SVC_poly,N-Acetylgalactosamine 6-phosphate,CMBT,positive,4
50,0,4,SVC_poly,Oxalacetic acid,CMBT,positive,4
51,3,1,KNeighbors,Cholic acid,CMBT,positive,4
52,1,1,KNeighbors,Glucosamine,CMBT,positive,4
53,1,1,KNeighbors,Glucosamine 6-phosphate,CMBT,positive,4
54,0,2,KNeighbors,Glucose,CMBT,positive,4
55,1,2,KNeighbors,Glutamic acid,CMBT,positive,4
56,1,0,KNeighbors,Glutamine,CMBT,positive,4
57,1,0,KNeighbors,Glutathione,CMBT,positive,4
58,1,2,KNeighbors,Glycerophosphocholine,CMBT,positive,4
59,1,2,KNeighbors,Histamine,CMBT,positive,4
60,1,1,KNeighbors,Histidine,CMBT,positive,4
61,0,1,KNeighbors,Homocysteine,CMBT,positive,4
62,0,0,KNeighbors,Indole,CMBT,positive,4
63,0,0,KNeighbors,L-Dopa,CMBT,positive,4
64,2,2,KNeighbors,Lyso PA 18:1,CMBT,positive,4
65,2,1,KNeighbors,Lyso PE 18:0,CMBT,positive,4
66,0,0,KNeighbors,N-Acetylgalactosamine 6-phosphate,CMBT,positive,4
67,0,0,KNeighbors,Oxalacetic acid,CMBT,positive,4
68,3,1,DecisionTree,Cholic acid,CMBT,positive,4
69,1,1,DecisionTree,Glucosamine,CMBT,positive,4
70,1,1,DecisionTree,Glucosamine 6-phosphate,CMBT,positive,4
71,0,3,DecisionTree,Glucose,CMBT,positive,4
72,1,2,DecisionTree,Glutamic acid,CMBT,positive,4
73,1,0,DecisionTree,Glutamine,CMBT,positive,4
74,1,0,DecisionTree,Glutathione,CMBT,positive,4
75,1,3,DecisionTree,Glycerophosphocholine,CMBT,positive,4
76,1,2,DecisionTree,Histamine,CMBT,positive,4
77,1,2,DecisionTree,Histidine,CMBT,positive,4
78,0,2,DecisionTree,Homocysteine,CMBT,positive,4
79,0,0,DecisionTree,Indole,CMBT,positive,4
80,0,0,DecisionTree,L-Dopa,CMBT,positive,4
81,2,3,DecisionTree,Lyso PA 18:1,CMBT,positive,4
82,2,1,DecisionTree,Lyso PE 18:0,CMBT,positive,4
83,0,1,DecisionTree,N-Acetylgalactosamine 6-phosphate,CMBT,positive,4
84,0,0,DecisionTree,Oxalacetic acid,CMBT,positive,4
85,3,1,RandomForest,Cholic acid,CMBT,positive,4
86,1,1,RandomForest,Glucosamine,CMBT,positive,4
87,1,1,RandomForest,Glucosamine 6-phosphate,CMBT,positive,4
88,0,3,RandomForest,Glucose,CMBT,positive,4
89,1,2,RandomForest,Glutamic acid,CMBT,positive,4
90,1,0,RandomForest,Glutamine,CMBT,positive,4
91,1,0,RandomForest,Glutathione,CMBT,positive,4
92,1,3,RandomForest,Glycerophosphocholine,CMBT,positive,4
93,1,2,RandomForest,Histamine,CMBT,positive,4
94,1,2,RandomForest,Histidine,CMBT,positive,4
95,0,2,RandomForest,Homocysteine,CMBT,positive,4
96,0,0,RandomForest,Indole,CMBT,positive,4
97,0,0,RandomForest,L-Dopa,CMBT,positive,4
98,2,3,RandomForest,Lyso PA 18:1,CMBT,positive,4
99,2,1,RandomForest,Lyso PE 18:0,CMBT,positive,4
100,0,1,RandomForest,N-Acetylgalactosamine 6-phosphate,CMBT,positive,4
101,0,0,RandomForest,Oxalacetic acid,CMBT,positive,4
102,3,4,MLP,Cholic acid,CMBT,positive,4
103,1,1,MLP,Glucosamine,CMBT,positive,4
104,1,1,MLP,Glucosamine 6-phosphate,CMBT,positive,4
105,0,3,MLP,Glucose,CMBT,positive,4
106,1,1,MLP,Glutamic acid,CMBT,positive,4
107,1,1,MLP,Glutamine,CMBT,positive,4
108,1,1,MLP,Glutathione,CMBT,positive,4
109,1,3,MLP,Glycerophosphocholine,CMBT,positive,4
110,1,1,MLP,Histamine,CMBT,positive,4
111,1,1,MLP,Histidine,CMBT,positive,4
112,0,1,MLP,Homocysteine,CMBT,positive,4
113,0,4,MLP,Indole,CMBT,positive,4
114,0,1,MLP,L-Dopa,CMBT,positive,4
115,2,3,MLP,Lyso PA 18:1,CMBT,positive,4
116,2,1,MLP,Lyso PE 18:0,CMBT,positive,4
117,0,0,MLP,N-Acetylgalactosamine 6-phosphate,CMBT,positive,4
118,0,4,MLP,Oxalacetic acid,CMBT,positive,4
0,0,4,Logistic_reg,Glycerol 3-phosphate,CMBT,positive,5
1,1,1,Logistic_reg,Hypoxanthine,CMBT,positive,5
2,1,4,Logistic_reg,Kynurenic acid,CMBT,positive,5
3,1,1,Logistic_reg,Kynurenine,CMBT,positive,5
4,3,4,Logistic_reg,Lyso PC 15:0,CMBT,positive,5
5,2,4,Logistic_reg,Lyso PI 17:1,CMBT,positive,5
6,2,1,Logistic_reg,Lyso PS 17:1,CMBT,positive,5
7,1,4,Logistic_reg,Malic acid,CMBT,positive,5
8,0,0,Logistic_reg,Malonic acid,CMBT,positive,5
9,1,2,Logistic_reg,Melatonin,CMBT,positive,5
10,1,1,Logistic_reg,Methionine,CMBT,positive,5
11,1,3,Logistic_reg,N-Acetylaspartic acid,CMBT,positive,5
12,1,3,Logistic_reg,N-Acetylaspartylglutamic acid,CMBT,positive,5
13,1,0,Logistic_reg,N-Acetylglucosamine,CMBT,positive,5
14,0,2,Logistic_reg,Nicotinamide ribotide,CMBT,positive,5
15,0,1,Logistic_reg,Phosphocreatine,CMBT,positive,5
16,0,4,Logistic_reg,Pyruvic acid,CMBT,positive,5
17,0,2,SVC_rbf,Glycerol 3-phosphate,CMBT,positive,5
18,1,1,SVC_rbf,Hypoxanthine,CMBT,positive,5
19,1,3,SVC_rbf,Kynurenic acid,CMBT,positive,5
20,1,1,SVC_rbf,Kynurenine,CMBT,positive,5
21,3,2,SVC_rbf,Lyso PC 15:0,CMBT,positive,5
22,2,2,SVC_rbf,Lyso PI 17:1,CMBT,positive,5
23,2,1,SVC_rbf,Lyso PS 17:1,CMBT,positive,5
24,1,3,SVC_rbf,Malic acid,CMBT,positive,5
25,0,4,SVC_rbf,Malonic acid,CMBT,positive,5
26,1,3,SVC_rbf,Melatonin,CMBT,positive,5
27,1,1,SVC_rbf,Methionine,CMBT,positive,5
28,1,2,SVC_rbf,N-Acetylaspartic acid,CMBT,positive,5
29,1,2,SVC_rbf,N-Acetylaspartylglutamic acid,CMBT,positive,5
30,1,3,SVC_rbf,N-Acetylglucosamine,CMBT,positive,5
31,0,3,SVC_rbf,Nicotinamide ribotide,CMBT,positive,5
32,0,1,SVC_rbf,Phosphocreatine,CMBT,positive,5
33,0,0,SVC_rbf,Pyruvic acid,CMBT,positive,5
34,0,2,SVC_poly,Glycerol 3-phosphate,CMBT,positive,5
35,1,0,SVC_poly,Hypoxanthine,CMBT,positive,5
36,1,2,SVC_poly,Kynurenic acid,CMBT,positive,5
37,1,1,SVC_poly,Kynurenine,CMBT,positive,5
38,3,2,SVC_poly,Lyso PC 15:0,CMBT,positive,5
39,2,2,SVC_poly,Lyso PI 17:1,CMBT,positive,5
40,2,1,SVC_poly,Lyso PS 17:1,CMBT,positive,5
41,1,2,SVC_poly,Malic acid,CMBT,positive,5
42,0,4,SVC_poly,Malonic acid,CMBT,positive,5
43,1,3,SVC_poly,Melatonin,CMBT,positive,5
44,1,1,SVC_poly,Methionine,CMBT,positive,5
45,1,3,SVC_poly,N-Acetylaspartic acid,CMBT,positive,5
46,1,3,SVC_poly,N-Acetylaspartylglutamic acid,CMBT,positive,5
47,1,3,SVC_poly,N-Acetylglucosamine,CMBT,positive,5
48,0,3,SVC_poly,Nicotinamide ribotide,CMBT,positive,5
49,0,2,SVC_poly,Phosphocreatine,CMBT,positive,5
50,0,4,SVC_poly,Pyruvic acid,CMBT,positive,5
51,0,1,KNeighbors,Glycerol 3-phosphate,CMBT,positive,5
52,1,1,KNeighbors,Hypoxanthine,CMBT,positive,5
53,1,0,KNeighbors,Kynurenic acid,CMBT,positive,5
54,1,0,KNeighbors,Kynurenine,CMBT,positive,5
55,3,2,KNeighbors,Lyso PC 15:0,CMBT,positive,5
56,2,2,KNeighbors,Lyso PI 17:1,CMBT,positive,5
57,2,1,KNeighbors,Lyso PS 17:1,CMBT,positive,5
58,1,0,KNeighbors,Malic acid,CMBT,positive,5
59,0,0,KNeighbors,Malonic acid,CMBT,positive,5
60,1,3,KNeighbors,Melatonin,CMBT,positive,5
61,1,2,KNeighbors,Methionine,CMBT,positive,5
62,1,3,KNeighbors,N-Acetylaspartic acid,CMBT,positive,5
63,1,3,KNeighbors,N-Acetylaspartylglutamic acid,CMBT,positive,5
64,1,0,KNeighbors,N-Acetylglucosamine,CMBT,positive,5
65,0,3,KNeighbors,Nicotinamide ribotide,CMBT,positive,5
66,0,1,KNeighbors,Phosphocreatine,CMBT,positive,5
67,0,0,KNeighbors,Pyruvic acid,CMBT,positive,5
68,0,2,DecisionTree,Glycerol 3-phosphate,CMBT,positive,5
69,1,1,DecisionTree,Hypoxanthine,CMBT,positive,5
70,1,0,DecisionTree,Kynurenic acid,CMBT,positive,5
71,1,1,DecisionTree,Kynurenine,CMBT,positive,5
72,3,2,DecisionTree,Lyso PC 15:0,CMBT,positive,5
73,2,2,DecisionTree,Lyso PI 17:1,CMBT,positive,5
74,2,1,DecisionTree,Lyso PS 17:1,CMBT,positive,5
75,1,2,DecisionTree,Malic acid,CMBT,positive,5
76,0,0,DecisionTree,Malonic acid,CMBT,positive,5
77,1,3,DecisionTree,Melatonin,CMBT,positive,5
78,1,2,DecisionTree,Methionine,CMBT,positive,5
79,1,2,DecisionTree,N-Acetylaspartic acid,CMBT,positive,5
80,1,2,DecisionTree,N-Acetylaspartylglutamic acid,CMBT,positive,5
81,1,2,DecisionTree,N-Acetylglucosamine,CMBT,positive,5
82,0,3,DecisionTree,Nicotinamide ribotide,CMBT,positive,5
83,0,1,DecisionTree,Phosphocreatine,CMBT,positive,5
84,0,0,DecisionTree,Pyruvic acid,CMBT,positive,5
85,0,3,RandomForest,Glycerol 3-phosphate,CMBT,positive,5
86,1,1,RandomForest,Hypoxanthine,CMBT,positive,5
87,1,0,RandomForest,Kynurenic acid,CMBT,positive,5
88,1,0,RandomForest,Kynurenine,CMBT,positive,5
89,3,2,RandomForest,Lyso PC 15:0,CMBT,positive,5
90,2,2,RandomForest,Lyso PI 17:1,CMBT,positive,5
91,2,1,RandomForest,Lyso PS 17:1,CMBT,positive,5
92,1,2,RandomForest,Malic acid,CMBT,positive,5
93,0,0,RandomForest,Malonic acid,CMBT,positive,5
94,1,3,RandomForest,Melatonin,CMBT,positive,5
95,1,2,RandomForest,Methionine,CMBT,positive,5
96,1,3,RandomForest,N-Acetylaspartic acid,CMBT,positive,5
97,1,3,RandomForest,N-Acetylaspartylglutamic acid,CMBT,positive,5
98,1,0,RandomForest,N-Acetylglucosamine,CMBT,positive,5
99,0,3,RandomForest,Nicotinamide ribotide,CMBT,positive,5
100,0,1,RandomForest,Phosphocreatine,CMBT,positive,5
101,0,0,RandomForest,Pyruvic acid,CMBT,positive,5
102,0,2,MLP,Glycerol 3-phosphate,CMBT,positive,5
103,1,1,MLP,Hypoxanthine,CMBT,positive,5
104,1,2,MLP,Kynurenic acid,CMBT,positive,5
105,1,1,MLP,Kynurenine,CMBT,positive,5
106,3,2,MLP,Lyso PC 15:0,CMBT,positive,5
107,2,2,MLP,Lyso PI 17:1,CMBT,positive,5
108,2,1,MLP,Lyso PS 17:1,CMBT,positive,5
109,1,2,MLP,Malic acid,CMBT,positive,5
110,0,4,MLP,Malonic acid,CMBT,positive,5
111,1,3,MLP,Melatonin,CMBT,positive,5
112,1,1,MLP,Methionine,CMBT,positive,5
113,1,3,MLP,N-Acetylaspartic acid,CMBT,positive,5
114,1,3,MLP,N-Acetylaspartylglutamic acid,CMBT,positive,5
115,1,3,MLP,N-Acetylglucosamine,CMBT,positive,5
116,0,3,MLP,Nicotinamide ribotide,CMBT,positive,5
117,0,1,MLP,Phosphocreatine,CMBT,positive,5
118,0,0,MLP,Pyruvic acid,CMBT,positive,5
0,3,4,Logistic_reg,Lyso PG 16:0,CMBT,positive,6
1,2,4,Logistic_reg,MG 18:1,CMBT,positive,6
2,1,1,Logistic_reg,"N6,N6,N6-Trimethyllysine",CMBT,positive,6
3,1,1,Logistic_reg,Niacinamide,CMBT,positive,6
4,1,2,Logistic_reg,Nicotinamide riboside,CMBT,positive,6
5,1,1,Logistic_reg,Nicotinic acid,CMBT,positive,6
6,1,1,Logistic_reg,Ornithine,CMBT,positive,6
7,2,1,Logistic_reg,Oxidized glutathione,CMBT,positive,6
8,1,4,Logistic_reg,PA 16:0-18:1,CMBT,positive,6
9,1,1,Logistic_reg,PE 18:0-20:4,CMBT,positive,6
10,1,4,Logistic_reg,PI 16:0-18:1,CMBT,positive,6
11,1,4,Logistic_reg,PI(5)P 18:1,CMBT,positive,6
12,0,0,Logistic_reg,Phosphoenolpyruvic acid,CMBT,positive,6
13,0,1,Logistic_reg,Quinolinic acid,CMBT,positive,6
14,0,4,Logistic_reg,Ribulose,CMBT,positive,6
15,0,4,Logistic_reg,Ribulose 5-phosphate,CMBT,positive,6
16,0,4,Logistic_reg,Uridine diphosphate,CMBT,positive,6
17,3,2,SVC_rbf,Lyso PG 16:0,CMBT,positive,6
18,2,2,SVC_rbf,MG 18:1,CMBT,positive,6
19,1,1,SVC_rbf,"N6,N6,N6-Trimethyllysine",CMBT,positive,6
20,1,1,SVC_rbf,Niacinamide,CMBT,positive,6
21,1,3,SVC_rbf,Nicotinamide riboside,CMBT,positive,6
22,1,1,SVC_rbf,Nicotinic acid,CMBT,positive,6
23,1,1,SVC_rbf,Ornithine,CMBT,positive,6
24,2,1,SVC_rbf,Oxidized glutathione,CMBT,positive,6
25,1,2,SVC_rbf,PA 16:0-18:1,CMBT,positive,6
26,1,1,SVC_rbf,PE 18:0-20:4,CMBT,positive,6
27,1,2,SVC_rbf,PI 16:0-18:1,CMBT,positive,6
28,1,2,SVC_rbf,PI(5)P 18:1,CMBT,positive,6
29,0,4,SVC_rbf,Phosphoenolpyruvic acid,CMBT,positive,6
30,0,1,SVC_rbf,Quinolinic acid,CMBT,positive,6
31,0,2,SVC_rbf,Ribulose,CMBT,positive,6
32,0,2,SVC_rbf,Ribulose 5-phosphate,CMBT,positive,6
33,0,2,SVC_rbf,Uridine diphosphate,CMBT,positive,6
34,3,3,SVC_poly,Lyso PG 16:0,CMBT,positive,6
35,2,3,SVC_poly,MG 18:1,CMBT,positive,6
36,1,1,SVC_poly,"N6,N6,N6-Trimethyllysine",CMBT,positive,6
37,1,1,SVC_poly,Niacinamide,CMBT,positive,6
38,1,3,SVC_poly,Nicotinamide riboside,CMBT,positive,6
39,1,1,SVC_poly,Nicotinic acid,CMBT,positive,6
40,1,1,SVC_poly,Ornithine,CMBT,positive,6
41,2,1,SVC_poly,Oxidized glutathione,CMBT,positive,6
42,1,2,SVC_poly,PA 16:0-18:1,CMBT,positive,6
43,1,1,SVC_poly,PE 18:0-20:4,CMBT,positive,6
44,1,3,SVC_poly,PI 16:0-18:1,CMBT,positive,6
45,1,3,SVC_poly,PI(5)P 18:1,CMBT,positive,6
46,0,4,SVC_poly,Phosphoenolpyruvic acid,CMBT,positive,6
47,0,1,SVC_poly,Quinolinic acid,CMBT,positive,6
48,0,3,SVC_poly,Ribulose,CMBT,positive,6
49,0,3,SVC_poly,Ribulose 5-phosphate,CMBT,positive,6
50,0,3,SVC_poly,Uridine diphosphate,CMBT,positive,6
51,3,1,KNeighbors,Lyso PG 16:0,CMBT,positive,6
52,2,1,KNeighbors,MG 18:1,CMBT,positive,6
53,1,2,KNeighbors,"N6,N6,N6-Trimethyllysine",CMBT,positive,6
54,1,1,KNeighbors,Niacinamide,CMBT,positive,6
55,1,3,KNeighbors,Nicotinamide riboside,CMBT,positive,6
56,1,0,KNeighbors,Nicotinic acid,CMBT,positive,6
57,1,2,KNeighbors,Ornithine,CMBT,positive,6
58,2,1,KNeighbors,Oxidized glutathione,CMBT,positive,6
59,1,2,KNeighbors,PA 16:0-18:1,CMBT,positive,6
60,1,2,KNeighbors,PE 18:0-20:4,CMBT,positive,6
61,1,1,KNeighbors,PI 16:0-18:1,CMBT,positive,6
62,1,1,KNeighbors,PI(5)P 18:1,CMBT,positive,6
63,0,0,KNeighbors,Phosphoenolpyruvic acid,CMBT,positive,6
64,0,1,KNeighbors,Quinolinic acid,CMBT,positive,6
65,0,0,KNeighbors,Ribulose,CMBT,positive,6
66,0,2,KNeighbors,Ribulose 5-phosphate,CMBT,positive,6
67,0,2,KNeighbors,Uridine diphosphate,CMBT,positive,6
68,3,3,DecisionTree,Lyso PG 16:0,CMBT,positive,6
69,2,3,DecisionTree,MG 18:1,CMBT,positive,6
70,1,2,DecisionTree,"N6,N6,N6-Trimethyllysine",CMBT,positive,6
71,1,1,DecisionTree,Niacinamide,CMBT,positive,6
72,1,3,DecisionTree,Nicotinamide riboside,CMBT,positive,6
73,1,1,DecisionTree,Nicotinic acid,CMBT,positive,6
74,1,1,DecisionTree,Ornithine,CMBT,positive,6
75,2,2,DecisionTree,Oxidized glutathione,CMBT,positive,6
76,1,2,DecisionTree,PA 16:0-18:1,CMBT,positive,6
77,1,2,DecisionTree,PE 18:0-20:4,CMBT,positive,6
78,1,3,DecisionTree,PI 16:0-18:1,CMBT,positive,6
79,1,3,DecisionTree,PI(5)P 18:1,CMBT,positive,6
80,0,0,DecisionTree,Phosphoenolpyruvic acid,CMBT,positive,6
81,0,1,DecisionTree,Quinolinic acid,CMBT,positive,6
82,0,3,DecisionTree,Ribulose,CMBT,positive,6
83,0,3,DecisionTree,Ribulose 5-phosphate,CMBT,positive,6
84,0,3,DecisionTree,Uridine diphosphate,CMBT,positive,6
85,3,2,RandomForest,Lyso PG 16:0,CMBT,positive,6
86,2,2,RandomForest,MG 18:1,CMBT,positive,6
87,1,2,RandomForest,"N6,N6,N6-Trimethyllysine",CMBT,positive,6
88,1,1,RandomForest,Niacinamide,CMBT,positive,6
89,1,3,RandomForest,Nicotinamide riboside,CMBT,positive,6
90,1,1,RandomForest,Nicotinic acid,CMBT,positive,6
91,1,1,RandomForest,Ornithine,CMBT,positive,6
92,2,2,RandomForest,Oxidized glutathione,CMBT,positive,6
93,1,2,RandomForest,PA 16:0-18:1,CMBT,positive,6
94,1,2,RandomForest,PE 18:0-20:4,CMBT,positive,6
95,1,2,RandomForest,PI 16:0-18:1,CMBT,positive,6
96,1,2,RandomForest,PI(5)P 18:1,CMBT,positive,6
97,0,0,RandomForest,Phosphoenolpyruvic acid,CMBT,positive,6
98,0,1,RandomForest,Quinolinic acid,CMBT,positive,6
99,0,2,RandomForest,Ribulose,CMBT,positive,6
100,0,2,RandomForest,Ribulose 5-phosphate,CMBT,positive,6
101,0,2,RandomForest,Uridine diphosphate,CMBT,positive,6
102,3,3,MLP,Lyso PG 16:0,CMBT,positive,6
103,2,3,MLP,MG 18:1,CMBT,positive,6
104,1,1,MLP,"N6,N6,N6-Trimethyllysine",CMBT,positive,6
105,1,1,MLP,Niacinamide,CMBT,positive,6
106,1,3,MLP,Nicotinamide riboside,CMBT,positive,6
107,1,1,MLP,Nicotinic acid,CMBT,positive,6
108,1,1,MLP,Ornithine,CMBT,positive,6
109,2,1,MLP,Oxidized glutathione,CMBT,positive,6
110,1,4,MLP,PA 16:0-18:1,CMBT,positive,6
111,1,1,MLP,PE 18:0-20:4,CMBT,positive,6
112,1,2,MLP,PI 16:0-18:1,CMBT,positive,6
113,1,2,MLP,PI(5)P 18:1,CMBT,positive,6
114,0,4,MLP,Phosphoenolpyruvic acid,CMBT,positive,6
115,0,1,MLP,Quinolinic acid,CMBT,positive,6
116,0,2,MLP,Ribulose,CMBT,positive,6
117,0,2,MLP,Ribulose 5-phosphate,CMBT,positive,6
118,0,2,MLP,Uridine diphosphate,CMBT,positive,6
0,3,4,Logistic_reg,PC (O) C16-18:1,CMBT,positive,7
1,2,4,Logistic_reg,PC 15:0-18:1,CMBT,positive,7
2,2,4,Logistic_reg,PG 16:0-18:1,CMBT,positive,7
3,1,1,Logistic_reg,PS (POPS) 16:0-18:1,CMBT,positive,7
4,1,1,Logistic_reg,Palmitoyl-CoA,CMBT,positive,7
5,1,0,Logistic_reg,Pantetheine,CMBT,positive,7
6,1,3,Logistic_reg,Pantothenic acid,CMBT,positive,7
7,1,1,Logistic_reg,Phenylalanine,CMBT,positive,7
8,0,1,Logistic_reg,Phosphoserine,CMBT,positive,7
9,1,4,Logistic_reg,Phylloquinone,CMBT,positive,7
10,1,1,Logistic_reg,Proline,CMBT,positive,7
11,1,4,Logistic_reg,Propionylcarnitine,CMBT,positive,7
12,1,1,Logistic_reg,Putrescine,CMBT,positive,7
13,0,1,Logistic_reg,Taurine,CMBT,positive,7
14,0,4,Logistic_reg,Thymine,CMBT,positive,7
15,0,3,Logistic_reg,Ureidosuccinic acid,CMBT,positive,7
16,0,4,Logistic_reg,Uridine diphosphate glucose,CMBT,positive,7
17,3,0,SVC_rbf,PC (O) C16-18:1,CMBT,positive,7
18,2,2,SVC_rbf,PC 15:0-18:1,CMBT,positive,7
19,2,2,SVC_rbf,PG 16:0-18:1,CMBT,positive,7
20,1,1,SVC_rbf,PS (POPS) 16:0-18:1,CMBT,positive,7
21,1,1,SVC_rbf,Palmitoyl-CoA,CMBT,positive,7
22,1,3,SVC_rbf,Pantetheine,CMBT,positive,7
23,1,3,SVC_rbf,Pantothenic acid,CMBT,positive,7
24,1,1,SVC_rbf,Phenylalanine,CMBT,positive,7
25,0,1,SVC_rbf,Phosphoserine,CMBT,positive,7
26,1,4,SVC_rbf,Phylloquinone,CMBT,positive,7
27,1,1,SVC_rbf,Proline,CMBT,positive,7
28,1,4,SVC_rbf,Propionylcarnitine,CMBT,positive,7
29,1,1,SVC_rbf,Putrescine,CMBT,positive,7
30,0,1,SVC_rbf,Taurine,CMBT,positive,7
31,0,0,SVC_rbf,Thymine,CMBT,positive,7
32,0,3,SVC_rbf,Ureidosuccinic acid,CMBT,positive,7
33,0,2,SVC_rbf,Uridine diphosphate glucose,CMBT,positive,7
34,3,2,SVC_poly,PC (O) C16-18:1,CMBT,positive,7
35,2,2,SVC_poly,PC 15:0-18:1,CMBT,positive,7
36,2,3,SVC_poly,PG 16:0-18:1,CMBT,positive,7
37,1,1,SVC_poly,PS (POPS) 16:0-18:1,CMBT,positive,7
38,1,1,SVC_poly,Palmitoyl-CoA,CMBT,positive,7
39,1,3,SVC_poly,Pantetheine,CMBT,positive,7
40,1,3,SVC_poly,Pantothenic acid,CMBT,positive,7
41,1,1,SVC_poly,Phenylalanine,CMBT,positive,7
42,0,1,SVC_poly,Phosphoserine,CMBT,positive,7
43,1,4,SVC_poly,Phylloquinone,CMBT,positive,7
44,1,1,SVC_poly,Proline,CMBT,positive,7
45,1,4,SVC_poly,Propionylcarnitine,CMBT,positive,7
46,1,1,SVC_poly,Putrescine,CMBT,positive,7
47,0,1,SVC_poly,Taurine,CMBT,positive,7
48,0,2,SVC_poly,Thymine,CMBT,positive,7
49,0,3,SVC_poly,Ureidosuccinic acid,CMBT,positive,7
50,0,2,SVC_poly,Uridine diphosphate glucose,CMBT,positive,7
51,3,0,KNeighbors,PC (O) C16-18:1,CMBT,positive,7
52,2,0,KNeighbors,PC 15:0-18:1,CMBT,positive,7
53,2,0,KNeighbors,PG 16:0-18:1,CMBT,positive,7
54,1,2,KNeighbors,PS (POPS) 16:0-18:1,CMBT,positive,7
55,1,1,KNeighbors,Palmitoyl-CoA,CMBT,positive,7
56,1,3,KNeighbors,Pantetheine,CMBT,positive,7
57,1,2,KNeighbors,Pantothenic acid,CMBT,positive,7
58,1,1,KNeighbors,Phenylalanine,CMBT,positive,7
59,0,2,KNeighbors,Phosphoserine,CMBT,positive,7
60,1,4,KNeighbors,Phylloquinone,CMBT,positive,7
61,1,1,KNeighbors,Proline,CMBT,positive,7
62,1,4,KNeighbors,Propionylcarnitine,CMBT,positive,7
63,1,1,KNeighbors,Putrescine,CMBT,positive,7
64,0,2,KNeighbors,Taurine,CMBT,positive,7
65,0,1,KNeighbors,Thymine,CMBT,positive,7
66,0,2,KNeighbors,Ureidosuccinic acid,CMBT,positive,7
67,0,1,KNeighbors,Uridine diphosphate glucose,CMBT,positive,7
68,3,0,DecisionTree,PC (O) C16-18:1,CMBT,positive,7
69,2,0,DecisionTree,PC 15:0-18:1,CMBT,positive,7
70,2,3,DecisionTree,PG 16:0-18:1,CMBT,positive,7
71,1,2,DecisionTree,PS (POPS) 16:0-18:1,CMBT,positive,7
72,1,1,DecisionTree,Palmitoyl-CoA,CMBT,positive,7
73,1,0,DecisionTree,Pantetheine,CMBT,positive,7
74,1,3,DecisionTree,Pantothenic acid,CMBT,positive,7
75,1,2,DecisionTree,Phenylalanine,CMBT,positive,7
